newsletter_send_id,person_id,sent_at,newsletter_type,opened,clicked
98500,10707,2024-10-27,weekly_digest,False,False
98501,10707,2024-10-20,announcement,False,False
98502,10707,2024-09-22,monthly_roundup,False,False
98503,10707,2024-10-27,weekly_digest,True,False
98504,10707,2024-02-25,monthly_roundup,True,True
98505,10707,2024-11-03,weekly_digest,False,False
98506,10707,2024-09-15,announcement,True,False
98507,10707,2024-07-07,monthly_roundup,False,False
98508,10707,2024-01-07,weekly_digest,True,False
98509,10707,2024-08-04,monthly_roundup,False,False
98510,10707,2024-04-14,weekly_digest,False,False
98511,10707,2024-10-13,community_highlights,False,False
98512,10707,2024-02-18,announcement,True,False
98513,10707,2024-08-11,product_update,True,False
98514,10708,2024-09-29,weekly_digest,True,False
98515,10708,2024-05-12,product_update,True,False
98516,10708,2024-09-08,monthly_roundup,True,False
98517,10708,2024-07-21,community_highlights,False,False
98518,10708,2024-02-25,weekly_digest,False,False
98519,10708,2024-01-07,announcement,False,False
98520,10708,2024-04-28,weekly_digest,False,False
98521,10708,2024-07-14,weekly_digest,True,False
98522,10708,2024-06-09,weekly_digest,False,True
98523,10709,2024-01-14,weekly_digest,True,False
98524,10709,2024-07-14,community_highlights,False,True
98525,10709,2024-06-16,product_update,False,False
98526,10709,2024-09-29,weekly_digest,False,False
98527,10709,2024-06-23,monthly_roundup,True,False
98528,10709,2024-06-02,announcement,False,True
98529,10709,2024-06-30,weekly_digest,False,False
98530,10709,2024-09-22,product_update,False,False
98531,10709,2024-06-16,monthly_roundup,False,False
98532,10710,2024-12-22,monthly_roundup,True,False
98533,10710,2024-06-16,community_highlights,False,False
98534,10710,2024-11-17,weekly_digest,True,False
98535,10710,2024-08-11,weekly_digest,False,True
98536,10710,2024-10-20,product_update,False,False
98537,10710,2024-05-12,weekly_digest,True,False
98538,10710,2024-04-07,weekly_digest,False,True
98539,10710,2024-01-07,weekly_digest,False,False
98540,10711,2024-07-14,weekly_digest,False,False
98541,10711,2024-10-06,monthly_roundup,False,True
98542,10711,2024-07-07,announcement,False,False
98543,10711,2024-09-29,announcement,False,False
98544,10711,2024-11-10,announcement,True,True
98545,10711,2024-10-13,monthly_roundup,False,False
98546,10711,2024-04-14,weekly_digest,True,False
98547,10711,2024-10-06,monthly_roundup,True,False
98548,10711,2024-04-14,monthly_roundup,True,False
98549,10711,2024-03-17,weekly_digest,False,False
98550,10712,2024-07-21,community_highlights,False,False
98551,10712,2024-12-29,weekly_digest,True,False
98552,10712,2024-12-08,announcement,False,False
98553,10712,2024-08-18,weekly_digest,False,True
98554,10712,2024-08-04,monthly_roundup,True,True
98555,10712,2024-03-17,monthly_roundup,False,True
98556,10712,2024-05-19,monthly_roundup,True,False
98557,10712,2024-11-17,weekly_digest,True,False
98558,10712,2024-08-04,weekly_digest,False,False
98559,10712,2024-05-26,weekly_digest,True,False
98560,10712,2024-06-02,monthly_roundup,True,False
98561,10712,2024-06-16,weekly_digest,False,False
98562,10712,2024-05-26,monthly_roundup,False,False
98563,10712,2024-06-02,product_update,True,True
98564,10713,2024-07-07,weekly_digest,True,True
98565,10713,2024-10-13,weekly_digest,True,False
98566,10713,2024-03-10,announcement,True,False
98567,10713,2024-08-18,weekly_digest,False,False
98568,10713,2024-10-06,weekly_digest,True,False
98569,10713,2024-09-01,weekly_digest,True,False
98570,10713,2024-06-16,community_highlights,True,False
98571,10713,2024-12-29,product_update,False,False
98572,10713,2024-05-19,monthly_roundup,False,False
98573,10713,2024-02-18,monthly_roundup,False,False
98574,10713,2024-06-09,weekly_digest,False,False
98575,10713,2024-10-06,weekly_digest,True,False
98576,10713,2024-01-28,weekly_digest,True,False
98577,10713,2024-06-09,product_update,True,False
98578,10713,2024-01-21,weekly_digest,True,False
98579,10713,2024-01-14,weekly_digest,True,False
98580,10714,2024-10-13,product_update,False,False
98581,10714,2024-01-21,announcement,False,False
98582,10714,2024-12-08,community_highlights,False,False
98583,10714,2024-01-07,weekly_digest,True,False
98584,10714,2024-12-29,weekly_digest,True,True
98585,10714,2024-06-09,community_highlights,False,False
98586,10714,2024-08-04,weekly_digest,False,False
98587,10714,2024-07-14,weekly_digest,True,True
98588,10714,2024-11-17,product_update,True,False
98589,10714,2024-09-01,weekly_digest,False,True
98590,10714,2024-02-11,weekly_digest,False,True
98591,10714,2024-06-02,weekly_digest,False,False
98592,10714,2024-06-23,community_highlights,False,True
98593,10715,2024-03-31,weekly_digest,False,False
98594,10715,2024-08-04,monthly_roundup,False,False
98595,10715,2024-08-11,product_update,False,False
98596,10715,2024-07-07,weekly_digest,True,True
98597,10715,2024-11-10,product_update,False,False
98598,10715,2024-07-28,weekly_digest,True,False
98599,10715,2024-04-07,community_highlights,True,False
98600,10715,2024-01-21,weekly_digest,False,True
98601,10715,2024-07-21,weekly_digest,True,True
98602,10715,2024-08-11,weekly_digest,False,False
98603,10715,2024-09-29,weekly_digest,False,False
98604,10716,2024-03-10,product_update,False,False
98605,10716,2024-01-28,product_update,False,False
98606,10716,2024-02-18,weekly_digest,False,False
98607,10716,2024-05-26,product_update,False,False
98608,10716,2024-11-17,announcement,True,False
98609,10716,2024-11-10,weekly_digest,True,False
98610,10716,2024-01-07,announcement,False,False
98611,10716,2024-02-18,product_update,False,False
98612,10716,2024-08-04,product_update,False,False
98613,10716,2024-02-04,community_highlights,True,True
98614,10716,2024-03-10,weekly_digest,False,False
98615,10717,2024-05-05,announcement,True,False
98616,10717,2024-11-24,announcement,False,False
98617,10717,2024-04-21,monthly_roundup,True,False
98618,10717,2024-02-18,monthly_roundup,True,False
98619,10717,2024-06-30,weekly_digest,False,True
98620,10717,2024-09-08,weekly_digest,False,False
98621,10717,2024-07-07,community_highlights,False,False
98622,10717,2024-04-21,weekly_digest,False,False
98623,10717,2024-01-28,monthly_roundup,False,False
98624,10717,2024-07-14,monthly_roundup,True,False
98625,10718,2024-11-17,monthly_roundup,False,False
98626,10718,2024-11-24,community_highlights,False,True
98627,10718,2024-05-19,monthly_roundup,True,False
98628,10718,2024-02-25,announcement,True,False
98629,10718,2024-12-15,community_highlights,False,False
98630,10718,2024-10-20,weekly_digest,False,False
98631,10718,2024-01-14,weekly_digest,True,False
98632,10718,2024-12-08,weekly_digest,True,False
98633,10718,2024-03-17,announcement,True,False
98634,10718,2024-06-30,monthly_roundup,True,False
98635,10718,2024-04-21,monthly_roundup,False,True
98636,10718,2024-05-19,monthly_roundup,True,False
98637,10718,2024-03-24,weekly_digest,True,False
98638,10718,2024-04-28,monthly_roundup,True,False
98639,10718,2024-11-17,weekly_digest,False,False
98640,10719,2024-05-19,weekly_digest,False,False
98641,10719,2024-09-29,weekly_digest,True,False
98642,10719,2024-09-01,product_update,True,False
98643,10719,2024-09-08,announcement,True,False
98644,10719,2024-07-07,weekly_digest,True,False
98645,10719,2024-08-18,product_update,False,False
98646,10719,2024-06-16,monthly_roundup,False,False
98647,10719,2024-03-03,community_highlights,True,False
98648,10719,2024-04-07,community_highlights,True,False
98649,10719,2024-07-28,announcement,False,False
98650,10719,2024-12-29,community_highlights,True,False
98651,10719,2024-03-24,weekly_digest,False,True
98652,10719,2024-11-17,weekly_digest,False,True
98653,10719,2024-09-22,weekly_digest,True,False
98654,10720,2024-06-23,weekly_digest,False,False
98655,10720,2024-09-08,announcement,False,True
98656,10720,2024-05-26,product_update,True,False
98657,10720,2024-03-24,community_highlights,False,False
98658,10720,2024-11-17,weekly_digest,True,False
98659,10720,2024-12-08,announcement,False,False
98660,10720,2024-02-04,community_highlights,True,False
98661,10720,2024-11-17,product_update,False,False
98662,10720,2024-06-09,announcement,False,False
98663,10720,2024-03-10,monthly_roundup,False,False
98664,10720,2024-06-30,weekly_digest,False,False
98665,10720,2024-12-15,community_highlights,True,False
98666,10720,2024-01-21,weekly_digest,False,False
98667,10721,2024-10-13,community_highlights,True,False
98668,10721,2024-01-14,weekly_digest,True,False
98669,10721,2024-03-10,weekly_digest,True,False
98670,10721,2024-11-10,product_update,False,True
98671,10721,2024-11-10,announcement,False,False
98672,10721,2024-03-17,weekly_digest,False,False
98673,10721,2024-05-26,weekly_digest,False,False
98674,10721,2024-01-21,product_update,True,False
98675,10721,2024-05-05,monthly_roundup,False,False
98676,10721,2024-01-28,weekly_digest,False,False
98677,10721,2024-02-18,monthly_roundup,False,False
98678,10721,2024-12-08,weekly_digest,False,False
98679,10721,2024-01-14,announcement,False,False
98680,10721,2024-04-28,weekly_digest,False,False
98681,10721,2024-09-08,community_highlights,True,False
98682,10722,2024-11-17,product_update,True,False
98683,10722,2024-06-02,weekly_digest,False,False
98684,10722,2024-04-14,weekly_digest,False,False
98685,10722,2024-02-18,community_highlights,False,False
98686,10722,2024-03-24,weekly_digest,False,False
98687,10722,2024-02-04,monthly_roundup,False,False
98688,10722,2024-07-28,weekly_digest,True,False
98689,10722,2024-09-15,announcement,False,False
98690,10722,2024-07-14,weekly_digest,True,False
98691,10722,2024-07-21,weekly_digest,False,False
98692,10722,2024-06-30,community_highlights,True,True
98693,10722,2024-01-14,weekly_digest,False,False
98694,10722,2024-11-03,weekly_digest,False,False
98695,10722,2024-02-25,announcement,True,False
98696,10722,2024-01-28,announcement,True,False
98697,10722,2024-05-05,community_highlights,False,False
98698,10723,2024-02-18,product_update,False,False
98699,10723,2024-12-29,weekly_digest,False,False
98700,10723,2024-08-11,announcement,False,False
98701,10723,2024-06-02,weekly_digest,False,False
98702,10723,2024-10-20,weekly_digest,False,True
98703,10723,2024-10-06,weekly_digest,True,False
98704,10724,2024-02-25,monthly_roundup,True,False
98705,10724,2024-04-28,announcement,False,False
98706,10724,2024-06-30,product_update,True,False
98707,10724,2024-10-27,community_highlights,False,False
98708,10724,2024-12-22,weekly_digest,False,False
98709,10724,2024-08-25,community_highlights,True,False
98710,10724,2024-10-13,weekly_digest,False,False
98711,10724,2024-03-24,weekly_digest,False,False
98712,10724,2024-12-15,weekly_digest,True,True
98713,10725,2024-03-17,weekly_digest,True,False
98714,10725,2024-04-07,weekly_digest,False,False
98715,10725,2024-11-03,weekly_digest,True,False
98716,10725,2024-03-31,monthly_roundup,False,False
98717,10725,2024-11-24,community_highlights,False,False
98718,10725,2024-12-01,announcement,False,False
98719,10725,2024-03-10,product_update,False,False
98720,10725,2024-09-08,product_update,True,False
98721,10725,2024-04-21,weekly_digest,False,False
98722,10725,2024-06-02,weekly_digest,False,False
98723,10725,2024-11-03,monthly_roundup,False,False
98724,10725,2024-07-07,weekly_digest,True,False
98725,10725,2024-01-14,product_update,True,True
98726,10725,2024-02-04,announcement,True,False
98727,10725,2024-08-11,weekly_digest,False,False
98728,10725,2024-12-29,weekly_digest,True,False
98729,10726,2024-08-18,monthly_roundup,False,False
98730,10726,2024-09-01,monthly_roundup,False,False
98731,10726,2024-02-25,monthly_roundup,True,False
98732,10726,2024-07-21,monthly_roundup,False,False
98733,10726,2024-08-25,monthly_roundup,False,False
98734,10726,2024-12-15,product_update,False,False
98735,10726,2024-06-09,weekly_digest,True,False
98736,10726,2024-11-24,weekly_digest,True,False
98737,10726,2024-07-21,weekly_digest,True,False
98738,10726,2024-03-24,monthly_roundup,False,False
98739,10727,2024-06-23,product_update,True,False
98740,10727,2024-01-07,weekly_digest,True,False
98741,10727,2024-12-15,monthly_roundup,False,False
98742,10727,2024-10-27,monthly_roundup,False,False
98743,10727,2024-08-04,announcement,True,True
98744,10727,2024-06-23,announcement,True,False
98745,10727,2024-06-09,monthly_roundup,False,False
98746,10728,2024-03-17,community_highlights,True,False
98747,10728,2024-01-14,announcement,True,False
98748,10728,2024-08-11,announcement,False,False
98749,10728,2024-06-23,announcement,False,False
98750,10728,2024-04-07,weekly_digest,False,False
98751,10728,2024-02-25,weekly_digest,False,True
98752,10729,2024-07-07,weekly_digest,True,False
98753,10729,2024-02-11,weekly_digest,False,False
98754,10729,2024-05-19,announcement,False,False
98755,10729,2024-11-17,weekly_digest,False,False
98756,10729,2024-09-01,weekly_digest,False,False
98757,10729,2024-12-01,announcement,False,False
98758,10729,2024-04-14,announcement,False,False
98759,10729,2024-12-15,product_update,True,False
98760,10729,2024-12-01,announcement,False,True
98761,10730,2024-02-11,monthly_roundup,False,False
98762,10730,2024-02-11,weekly_digest,True,False
98763,10730,2024-06-02,community_highlights,True,False
98764,10730,2024-07-28,monthly_roundup,False,False
98765,10730,2024-08-18,community_highlights,True,False
98766,10730,2024-04-14,weekly_digest,False,False
98767,10730,2024-07-14,weekly_digest,True,False
98768,10730,2024-03-17,weekly_digest,True,False
98769,10730,2024-06-02,weekly_digest,False,False
98770,10730,2024-05-19,product_update,True,True
98771,10731,2024-04-21,monthly_roundup,True,False
98772,10731,2024-11-03,weekly_digest,True,False
98773,10731,2024-02-25,weekly_digest,True,False
98774,10731,2024-03-31,weekly_digest,True,False
98775,10731,2024-12-29,product_update,False,False
98776,10731,2024-09-08,monthly_roundup,True,True
98777,10731,2024-05-26,monthly_roundup,True,False
98778,10731,2024-01-07,weekly_digest,False,False
98779,10731,2024-01-28,weekly_digest,False,False
98780,10732,2024-05-26,announcement,False,True
98781,10732,2024-03-10,monthly_roundup,True,False
98782,10732,2024-01-14,product_update,True,False
98783,10732,2024-10-20,product_update,True,False
98784,10732,2024-07-14,weekly_digest,False,False
98785,10732,2024-11-24,weekly_digest,True,False
98786,10732,2024-07-07,announcement,False,False
98787,10732,2024-12-15,product_update,False,False
98788,10732,2024-03-17,monthly_roundup,False,False
98789,10732,2024-12-29,weekly_digest,False,False
98790,10732,2024-11-17,community_highlights,False,False
98791,10732,2024-12-08,community_highlights,True,False
98792,10732,2024-04-07,product_update,False,False
98793,10732,2024-09-22,weekly_digest,False,False
98794,10732,2024-09-22,weekly_digest,False,False
98795,10732,2024-10-20,monthly_roundup,True,False
98796,10732,2024-10-27,announcement,True,False
98797,10733,2024-05-05,weekly_digest,False,False
98798,10733,2024-04-21,product_update,False,True
98799,10733,2024-05-26,monthly_roundup,True,False
98800,10733,2024-08-25,product_update,False,False
98801,10733,2024-01-07,weekly_digest,True,False
98802,10733,2024-02-04,monthly_roundup,True,False
98803,10733,2024-07-07,weekly_digest,True,False
98804,10733,2024-08-04,weekly_digest,False,True
98805,10733,2024-07-28,weekly_digest,True,True
98806,10733,2024-10-20,announcement,True,False
98807,10733,2024-12-08,announcement,False,False
98808,10733,2024-08-04,weekly_digest,False,False
98809,10733,2024-02-18,community_highlights,True,False
98810,10733,2024-10-06,weekly_digest,False,False
98811,10733,2024-08-25,announcement,True,False
98812,10733,2024-07-21,weekly_digest,False,False
98813,10733,2024-12-08,weekly_digest,True,True
98814,10733,2024-06-23,announcement,False,False
98815,10734,2024-03-24,weekly_digest,True,False
98816,10734,2024-03-17,announcement,True,False
98817,10734,2024-09-08,weekly_digest,True,True
98818,10734,2024-02-18,weekly_digest,True,True
98819,10734,2024-09-01,weekly_digest,True,True
98820,10734,2024-07-21,announcement,False,False
98821,10734,2024-09-15,weekly_digest,True,False
98822,10734,2024-12-01,monthly_roundup,False,False
98823,10734,2024-09-29,weekly_digest,True,False
98824,10734,2024-06-16,announcement,True,False
98825,10734,2024-04-07,community_highlights,False,True
98826,10734,2024-07-14,monthly_roundup,True,False
98827,10735,2024-04-28,announcement,False,False
98828,10735,2024-09-08,community_highlights,False,False
98829,10735,2024-08-25,monthly_roundup,True,True
98830,10735,2024-03-10,community_highlights,False,False
98831,10735,2024-11-17,weekly_digest,False,True
98832,10735,2024-10-13,monthly_roundup,False,False
98833,10735,2024-06-16,weekly_digest,True,False
98834,10735,2024-09-01,product_update,True,False
98835,10735,2024-01-07,monthly_roundup,True,False
98836,10735,2024-12-01,community_highlights,False,False
98837,10736,2024-02-25,weekly_digest,False,True
98838,10736,2024-05-05,product_update,True,False
98839,10736,2024-05-12,monthly_roundup,True,True
98840,10736,2024-09-29,product_update,False,False
98841,10736,2024-10-06,monthly_roundup,True,False
98842,10736,2024-01-28,weekly_digest,True,False
98843,10736,2024-04-14,product_update,False,False
98844,10736,2024-04-14,weekly_digest,True,False
98845,10736,2024-01-14,monthly_roundup,False,False
98846,10736,2024-06-09,community_highlights,False,False
98847,10736,2024-09-08,weekly_digest,False,False
98848,10736,2024-01-07,monthly_roundup,False,False
98849,10736,2024-03-31,weekly_digest,False,False
98850,10736,2024-09-08,weekly_digest,False,False
98851,10736,2024-02-04,weekly_digest,True,False
98852,10736,2024-09-01,community_highlights,False,False
98853,10736,2024-08-25,weekly_digest,False,False
98854,10736,2024-12-22,weekly_digest,True,False
98855,10736,2024-11-10,monthly_roundup,True,False
98856,10736,2024-04-21,weekly_digest,False,False
98857,10737,2024-03-10,monthly_roundup,False,True
98858,10737,2024-06-16,monthly_roundup,False,False
98859,10737,2024-01-28,monthly_roundup,True,False
98860,10737,2024-09-29,weekly_digest,False,True
98861,10737,2024-07-07,announcement,True,True
98862,10737,2024-12-22,weekly_digest,False,False
98863,10737,2024-03-03,product_update,False,False
98864,10737,2024-10-06,announcement,True,False
98865,10737,2024-04-21,weekly_digest,True,False
98866,10737,2024-06-09,weekly_digest,False,False
98867,10737,2024-04-28,weekly_digest,True,False
98868,10737,2024-08-11,monthly_roundup,True,False
98869,10738,2024-02-11,weekly_digest,False,False
98870,10738,2024-04-21,weekly_digest,False,True
98871,10738,2024-10-27,announcement,False,True
98872,10738,2024-07-28,monthly_roundup,False,False
98873,10738,2024-03-10,product_update,True,False
98874,10738,2024-09-22,monthly_roundup,False,False
98875,10738,2024-07-14,community_highlights,False,False
98876,10738,2024-11-24,weekly_digest,True,True
98877,10738,2024-04-07,monthly_roundup,True,True
98878,10738,2024-05-26,weekly_digest,False,False
98879,10738,2024-10-06,monthly_roundup,False,True
98880,10738,2024-01-14,weekly_digest,True,False
98881,10738,2024-03-10,community_highlights,True,False
98882,10738,2024-10-06,weekly_digest,True,False
98883,10738,2024-09-01,product_update,False,False
98884,10739,2024-04-14,product_update,True,False
98885,10739,2024-07-14,monthly_roundup,True,False
98886,10739,2024-07-14,weekly_digest,False,False
98887,10739,2024-12-08,announcement,False,False
98888,10739,2024-10-27,weekly_digest,False,False
98889,10739,2024-06-09,monthly_roundup,False,False
98890,10739,2024-03-17,announcement,True,False
98891,10739,2024-01-28,announcement,True,False
98892,10739,2024-10-27,monthly_roundup,False,False
98893,10739,2024-02-04,weekly_digest,False,False
98894,10739,2024-08-18,community_highlights,False,True
98895,10739,2024-12-29,product_update,True,False
98896,10739,2024-03-03,weekly_digest,False,False
98897,10739,2024-10-06,announcement,False,False
98898,10740,2024-06-09,weekly_digest,False,False
98899,10740,2024-02-25,weekly_digest,False,True
98900,10740,2024-05-05,weekly_digest,False,False
98901,10740,2024-05-05,weekly_digest,False,False
98902,10740,2024-02-04,monthly_roundup,False,False
98903,10740,2024-09-01,weekly_digest,True,False
98904,10740,2024-05-05,monthly_roundup,False,False
98905,10740,2024-10-27,monthly_roundup,False,False
98906,10740,2024-02-11,community_highlights,False,False
98907,10740,2024-10-13,product_update,True,False
98908,10740,2024-12-15,community_highlights,False,False
98909,10740,2024-12-29,weekly_digest,False,False
98910,10740,2024-03-24,announcement,False,True
98911,10740,2024-01-21,weekly_digest,False,False
98912,10741,2024-07-14,weekly_digest,False,False
98913,10741,2024-08-25,announcement,True,False
98914,10741,2024-11-17,weekly_digest,False,False
98915,10741,2024-05-12,product_update,False,False
98916,10741,2024-02-04,monthly_roundup,True,False
98917,10741,2024-12-29,announcement,False,False
98918,10741,2024-05-26,weekly_digest,False,False
98919,10741,2024-08-25,monthly_roundup,False,False
98920,10741,2024-10-06,product_update,False,False
98921,10741,2024-06-02,weekly_digest,False,False
98922,10741,2024-08-25,monthly_roundup,False,False
98923,10741,2024-05-12,product_update,True,False
98924,10741,2024-12-01,monthly_roundup,False,False
98925,10741,2024-10-20,weekly_digest,False,False
98926,10741,2024-06-30,announcement,False,False
98927,10741,2024-09-22,monthly_roundup,False,False
98928,10742,2024-01-28,weekly_digest,True,False
98929,10742,2024-02-11,monthly_roundup,True,False
98930,10742,2024-05-12,community_highlights,False,False
98931,10742,2024-03-03,monthly_roundup,False,False
98932,10742,2024-12-29,announcement,False,False
98933,10742,2024-10-27,announcement,False,False
98934,10742,2024-12-01,weekly_digest,True,False
98935,10742,2024-12-15,monthly_roundup,True,False
98936,10742,2024-07-07,weekly_digest,False,False
98937,10742,2024-12-08,weekly_digest,False,False
98938,10742,2024-05-26,announcement,False,False
98939,10742,2024-08-18,weekly_digest,True,False
98940,10742,2024-10-27,monthly_roundup,False,False
98941,10742,2024-04-07,monthly_roundup,False,False
98942,10742,2024-12-15,weekly_digest,False,True
98943,10743,2024-11-24,community_highlights,True,False
98944,10743,2024-12-08,weekly_digest,True,False
98945,10743,2024-04-21,weekly_digest,False,False
98946,10743,2024-10-06,weekly_digest,False,True
98947,10743,2024-07-28,weekly_digest,True,False
98948,10743,2024-02-11,product_update,True,False
98949,10743,2024-10-06,announcement,False,False
98950,10743,2024-03-24,announcement,False,True
98951,10743,2024-05-12,announcement,True,False
98952,10743,2024-06-23,monthly_roundup,True,False
98953,10744,2024-12-15,product_update,True,True
98954,10744,2024-11-17,weekly_digest,False,False
98955,10744,2024-10-20,announcement,False,False
98956,10744,2024-01-07,announcement,True,True
98957,10744,2024-12-22,product_update,False,False
98958,10744,2024-11-10,announcement,False,False
98959,10744,2024-01-07,community_highlights,True,True
98960,10744,2024-05-12,weekly_digest,False,False
98961,10744,2024-10-13,monthly_roundup,True,False
98962,10744,2024-03-03,weekly_digest,True,False
98963,10744,2024-09-22,weekly_digest,False,False
98964,10744,2024-12-22,monthly_roundup,False,False
98965,10744,2024-01-14,weekly_digest,True,False
98966,10744,2024-07-21,product_update,True,False
98967,10744,2024-12-22,monthly_roundup,False,False
98968,10744,2024-06-02,announcement,False,False
98969,10744,2024-12-15,weekly_digest,False,True
98970,10745,2024-01-21,monthly_roundup,False,False
98971,10745,2024-12-22,weekly_digest,False,False
98972,10745,2024-04-07,monthly_roundup,False,False
98973,10745,2024-02-04,announcement,False,False
98974,10745,2024-11-10,weekly_digest,True,False
98975,10745,2024-09-01,weekly_digest,True,False
98976,10745,2024-10-13,monthly_roundup,True,False
98977,10745,2024-08-18,announcement,True,False
98978,10745,2024-06-16,monthly_roundup,False,True
98979,10745,2024-07-14,announcement,False,False
98980,10746,2024-10-20,announcement,False,False
98981,10746,2024-02-11,monthly_roundup,True,False
98982,10746,2024-01-07,weekly_digest,False,False
98983,10746,2024-08-11,weekly_digest,True,False
98984,10746,2024-04-07,monthly_roundup,False,False
98985,10746,2024-09-15,announcement,True,False
98986,10746,2024-05-05,announcement,False,False
98987,10746,2024-12-08,community_highlights,False,False
98988,10746,2024-04-14,monthly_roundup,False,False
98989,10746,2024-02-04,weekly_digest,False,False
98990,10747,2024-08-04,weekly_digest,False,True
98991,10747,2024-07-21,weekly_digest,False,False
98992,10747,2024-01-07,product_update,True,False
98993,10747,2024-07-14,product_update,True,True
98994,10747,2024-08-11,weekly_digest,False,False
98995,10747,2024-08-25,weekly_digest,True,True
98996,10747,2024-12-22,product_update,False,False
98997,10747,2024-11-17,announcement,False,True
98998,10747,2024-03-03,announcement,True,False
98999,10747,2024-08-11,weekly_digest,False,True
99000,10748,2024-09-01,weekly_digest,True,False
99001,10748,2024-10-20,weekly_digest,False,True
99002,10748,2024-02-25,weekly_digest,False,False
99003,10748,2024-12-08,announcement,True,False
99004,10748,2024-06-02,weekly_digest,False,True
99005,10748,2024-03-03,weekly_digest,False,True
99006,10748,2024-11-17,monthly_roundup,True,True
99007,10748,2024-10-27,community_highlights,False,False
99008,10748,2024-03-10,weekly_digest,True,False
99009,10748,2024-09-22,weekly_digest,False,False
99010,10748,2024-03-10,weekly_digest,False,False
99011,10748,2024-07-21,weekly_digest,False,True
99012,10748,2024-02-18,monthly_roundup,False,False
99013,10748,2024-08-25,announcement,False,False
99014,10748,2024-03-24,product_update,False,False
99015,10748,2024-07-28,weekly_digest,True,False
99016,10749,2024-07-07,weekly_digest,False,True
99017,10749,2024-01-28,weekly_digest,False,False
99018,10749,2024-10-13,monthly_roundup,True,False
99019,10749,2024-03-17,weekly_digest,True,False
99020,10749,2024-12-15,monthly_roundup,False,False
99021,10749,2024-02-04,weekly_digest,False,False
99022,10749,2024-01-14,community_highlights,False,False
99023,10750,2024-02-11,weekly_digest,True,False
99024,10750,2024-07-14,weekly_digest,False,False
99025,10750,2024-11-03,weekly_digest,True,False
99026,10750,2024-10-20,weekly_digest,False,True
99027,10750,2024-02-25,community_highlights,False,False
99028,10750,2024-04-14,announcement,True,False
99029,10750,2024-10-20,weekly_digest,True,False
99030,10750,2024-06-02,weekly_digest,True,False
99031,10750,2024-04-14,monthly_roundup,False,False
99032,10750,2024-01-28,product_update,False,False
99033,10750,2024-08-18,announcement,False,False
99034,10750,2024-04-21,monthly_roundup,True,False
99035,10751,2024-05-26,monthly_roundup,False,True
99036,10751,2024-02-04,weekly_digest,False,False
99037,10751,2024-10-20,announcement,True,False
99038,10751,2024-06-02,product_update,False,True
99039,10751,2024-06-16,announcement,False,False
99040,10751,2024-11-24,announcement,True,False
99041,10751,2024-04-07,monthly_roundup,False,False
99042,10751,2024-10-27,weekly_digest,False,False
99043,10751,2024-03-03,monthly_roundup,False,False
99044,10751,2024-11-03,announcement,False,False
99045,10751,2024-04-14,announcement,False,False
99046,10751,2024-09-29,weekly_digest,False,False
99047,10751,2024-09-01,weekly_digest,True,True
99048,10751,2024-01-07,announcement,True,False
99049,10751,2024-09-15,weekly_digest,True,False
99050,10751,2024-10-20,community_highlights,False,False
99051,10751,2024-05-19,product_update,False,True
99052,10751,2024-12-08,announcement,False,False
99053,10752,2024-01-07,weekly_digest,False,False
99054,10752,2024-03-31,community_highlights,False,False
99055,10752,2024-09-22,community_highlights,False,True
99056,10752,2024-07-28,weekly_digest,False,True
99057,10752,2024-11-03,product_update,False,False
99058,10752,2024-08-04,weekly_digest,False,False
99059,10752,2024-11-10,community_highlights,True,False
99060,10752,2024-10-20,weekly_digest,True,False
99061,10752,2024-07-21,product_update,True,False
99062,10752,2024-05-26,monthly_roundup,False,True
99063,10752,2024-10-06,weekly_digest,True,False
99064,10752,2024-06-30,product_update,True,False
99065,10752,2024-01-07,weekly_digest,True,False
99066,10752,2024-04-07,product_update,False,False
99067,10753,2024-03-31,announcement,True,False
99068,10753,2024-08-11,weekly_digest,False,False
99069,10753,2024-03-17,product_update,True,False
99070,10753,2024-12-01,weekly_digest,False,False
99071,10753,2024-12-29,product_update,True,False
99072,10753,2024-07-21,weekly_digest,False,False
99073,10753,2024-11-10,weekly_digest,False,False
99074,10754,2024-12-01,monthly_roundup,True,False
99075,10754,2024-04-07,weekly_digest,False,False
99076,10754,2024-07-14,community_highlights,False,False
99077,10754,2024-05-12,weekly_digest,False,False
99078,10754,2024-07-21,weekly_digest,True,False
99079,10754,2024-08-11,monthly_roundup,False,False
99080,10754,2024-08-25,product_update,False,False
99081,10754,2024-04-28,weekly_digest,False,False
99082,10754,2024-09-22,community_highlights,False,False
99083,10754,2024-05-05,product_update,True,False
99084,10754,2024-08-11,monthly_roundup,True,False
99085,10754,2024-12-22,weekly_digest,True,True
99086,10755,2024-08-25,weekly_digest,False,True
99087,10755,2024-07-07,announcement,False,False
99088,10755,2024-12-08,monthly_roundup,False,False
99089,10755,2024-10-13,announcement,True,False
99090,10755,2024-02-18,weekly_digest,False,False
99091,10755,2024-06-23,monthly_roundup,False,False
99092,10755,2024-07-28,weekly_digest,False,True
99093,10755,2024-02-25,weekly_digest,True,False
99094,10755,2024-08-04,monthly_roundup,False,False
99095,10755,2024-06-16,monthly_roundup,True,False
99096,10755,2024-07-14,weekly_digest,False,False
99097,10755,2024-07-28,product_update,False,False
99098,10755,2024-02-18,community_highlights,False,False
99099,10755,2024-05-12,weekly_digest,True,False
