session_id,person_id,timestamp,duration_seconds,page_views,campaign_id,source,device,country
1014161,10948,2024-09-15 14:00:00,968,9,1031,organic,desktop,BR
1014162,10948,2024-06-15 19:00:00,303,7,1046,paid,desktop,US
1014163,10948,2024-07-13 21:00:00,302,6,1049,direct,desktop,DE
1014164,10948,2024-03-06 01:00:00,114,4,1029,paid,desktop,AU
1014165,10948,2024-08-12 17:00:00,459,4,1021,referral,mobile,FR
1014166,10948,2024-10-04 14:00:00,475,5,1007,direct,desktop,DE
1014167,10948,2024-05-02 05:00:00,10,3,1016,organic,mobile,US
1014168,10948,2024-06-13 06:00:00,571,7,1037,organic,tablet,AU
1014169,10948,2024-01-06 23:00:00,68,4,1021,social,tablet,CA
1014170,10948,2024-11-06 02:00:00,296,4,1047,organic,desktop,DE
1014171,10948,2024-09-05 19:00:00,656,7,1007,organic,mobile,GB
1014172,10948,2024-05-23 22:00:00,77,6,1003,social,desktop,CA
1014173,10949,2024-12-16 17:00:00,91,6,1030,organic,mobile,US
1014174,10949,2024-01-25 01:00:00,246,8,1037,direct,mobile,AU
1014175,10949,2024-09-10 15:00:00,3600,5,1029,organic,desktop,US
1014176,10949,2024-10-03 19:00:00,275,3,1026,organic,mobile,GB
1014177,10949,2024-01-03 22:00:00,357,9,1028,direct,desktop,JP
1014178,10949,2024-10-08 03:00:00,341,4,1015,organic,desktop,GB
1014179,10949,2024-04-25 15:00:00,744,0,1036,social,desktop,US
1014180,10949,2024-08-19 11:00:00,105,4,1048,organic,mobile,AU
1014181,10949,2024-02-12 10:00:00,593,4,1017,paid,desktop,DE
1014182,10949,2024-07-06 17:00:00,435,3,1040,referral,desktop,US
1014183,10949,2024-02-14 08:00:00,313,9,1037,direct,mobile,JP
1014184,10949,2024-05-18 10:00:00,49,12,1034,organic,mobile,US
1014185,10950,2024-03-29 03:00:00,191,3,1034,social,desktop,US
1014186,10950,2024-07-21 12:00:00,1322,6,1001,paid,desktop,IN
1014187,10950,2024-07-10 02:00:00,436,8,1039,organic,desktop,US
1014188,10950,2024-10-09 10:00:00,876,9,1021,organic,desktop,BR
1014189,10950,2024-03-20 02:00:00,75,4,1003,referral,mobile,US
1014190,10950,2024-04-12 22:00:00,57,4,1044,referral,desktop,GB
1014191,10950,2024-12-23 03:00:00,38,8,1037,direct,mobile,US
1014192,10950,2024-04-12 07:00:00,61,6,1047,direct,desktop,FR
1014193,10950,2024-11-14 12:00:00,186,5,1043,organic,mobile,FR
1014194,10950,2024-08-06 09:00:00,82,4,1048,referral,desktop,GB
1014195,10951,2024-10-24 03:00:00,695,6,1000,paid,mobile,US
1014196,10951,2024-12-18 14:00:00,242,6,1022,organic,desktop,US
1014197,10951,2024-07-28 11:00:00,1099,5,1007,referral,mobile,BR
1014198,10951,2024-06-16 18:00:00,17,8,1049,referral,desktop,US
1014199,10951,2024-09-15 22:00:00,135,4,1040,paid,mobile,US
1014200,10951,2024-05-04 02:00:00,158,5,1000,social,mobile,FR
1014201,10951,2024-07-10 20:00:00,18,5,1018,paid,mobile,FR
1014202,10951,2024-06-21 19:00:00,66,5,1023,referral,desktop,US
1014203,10951,2024-09-25 11:00:00,63,2,1042,direct,desktop,IN
1014204,10951,2024-11-06 02:00:00,137,5,1015,direct,desktop,US
1014205,10951,2024-06-12 22:00:00,627,7,1023,paid,mobile,BR
1014206,10951,2024-07-10 14:00:00,610,6,1048,social,tablet,JP
1014207,10951,2024-05-29 02:00:00,293,5,1041,referral,tablet,US
1014208,10951,2024-06-24 01:00:00,104,4,1003,direct,mobile,US
1014209,10951,2024-06-26 11:00:00,101,1,1033,organic,mobile,US
1014210,10951,2024-11-02 18:00:00,113,5,1029,organic,mobile,US
1014211,10951,2024-06-14 15:00:00,106,7,1021,referral,desktop,US
1014212,10952,2024-02-20 21:00:00,308,5,1049,organic,desktop,US
1014213,10952,2024-01-02 00:00:00,901,3,1037,direct,desktop,CA
1014214,10952,2024-04-03 23:00:00,45,4,1023,organic,desktop,US
1014215,10952,2024-04-10 06:00:00,329,5,1041,organic,tablet,US
1014216,10952,2024-07-23 01:00:00,361,5,1019,paid,desktop,GB
1014217,10952,2024-10-12 03:00:00,214,5,1015,direct,desktop,US
1014218,10952,2024-11-11 19:00:00,18,1,1040,direct,desktop,FR
1014219,10952,2024-12-26 01:00:00,454,4,1045,organic,desktop,US
1014220,10952,2024-03-07 18:00:00,308,5,1040,social,tablet,AU
1014221,10952,2024-12-18 03:00:00,534,3,1012,referral,desktop,BR
1014222,10952,2024-01-07 14:00:00,477,3,1023,referral,desktop,US
1014223,10952,2024-10-01 02:00:00,289,5,1010,paid,desktop,JP
1014224,10952,2024-03-18 02:00:00,914,6,1006,referral,desktop,US
1014225,10953,2024-08-08 23:00:00,69,5,1016,email,mobile,DE
1014226,10953,2024-10-10 20:00:00,21,2,1045,organic,desktop,JP
1014227,10953,2024-05-30 21:00:00,141,6,1002,paid,desktop,FR
1014228,10953,2024-11-27 09:00:00,274,5,1031,referral,desktop,IN
1014229,10953,2024-06-13 17:00:00,141,4,1014,social,desktop,US
1014230,10953,2024-05-05 16:00:00,86,7,1036,direct,mobile,CA
1014231,10953,2024-09-13 02:00:00,533,7,1029,paid,desktop,US
1014232,10953,2024-01-27 21:00:00,324,5,1012,direct,desktop,AU
1014233,10953,2024-05-10 23:00:00,77,4,1023,direct,desktop,FR
1014234,10953,2024-10-18 12:00:00,474,4,1029,direct,desktop,GB
1014235,10953,2024-09-27 00:00:00,49,3,1007,email,mobile,GB
1014236,10953,2024-08-18 09:00:00,48,1,1013,social,mobile,GB
1014237,10953,2024-12-30 17:00:00,55,3,1027,organic,mobile,US
1014238,10953,2024-05-02 05:00:00,29,6,1012,referral,desktop,US
1014239,10953,2024-09-28 00:00:00,40,2,1008,organic,desktop,US
1014240,10953,2024-01-10 09:00:00,339,8,1041,referral,mobile,US
1014241,10953,2024-02-28 21:00:00,118,3,1033,direct,desktop,AU
1014242,10953,2024-10-02 22:00:00,1023,5,1029,direct,desktop,FR
1014243,10953,2024-03-20 16:00:00,381,2,1001,referral,desktop,CA
1014244,10953,2024-09-24 11:00:00,604,10,1017,social,mobile,US
1014245,10953,2024-10-25 01:00:00,37,3,1026,email,desktop,US
1014246,10953,2024-08-30 00:00:00,204,7,1040,paid,mobile,IN
1014247,10954,2024-10-20 02:00:00,57,6,1019,organic,desktop,US
1014248,10954,2024-04-17 22:00:00,169,5,1016,paid,desktop,GB
1014249,10954,2024-09-07 09:00:00,52,5,1028,referral,mobile,JP
1014250,10954,2024-01-07 17:00:00,118,5,1013,organic,desktop,AU
1014251,10954,2024-05-20 21:00:00,165,4,1042,paid,mobile,US
1014252,10954,2024-09-20 10:00:00,75,5,1034,organic,mobile,US
1014253,10954,2024-08-31 05:00:00,10,6,1010,referral,desktop,US
1014254,10954,2024-07-17 03:00:00,30,5,1019,organic,desktop,US
1014255,10954,2024-03-16 08:00:00,368,8,1011,referral,mobile,US
1014256,10954,2024-07-14 06:00:00,244,10,1014,direct,mobile,IN
1014257,10954,2024-12-08 19:00:00,32,7,1038,direct,mobile,GB
1014258,10954,2024-12-12 10:00:00,71,4,1039,referral,desktop,SG
1014259,10954,2024-09-13 21:00:00,221,13,1044,paid,mobile,US
1014260,10954,2024-07-31 11:00:00,246,4,1009,organic,desktop,GB
1014261,10954,2024-02-18 23:00:00,65,5,1020,paid,desktop,IN
1014262,10954,2024-10-21 14:00:00,522,2,1024,paid,mobile,DE
1014263,10954,2024-07-23 04:00:00,180,3,1014,social,mobile,CA
1014264,10954,2024-07-07 21:00:00,307,7,1039,direct,mobile,DE
1014265,10954,2024-02-12 22:00:00,67,2,1018,organic,tablet,CA
1014266,10954,2024-02-09 19:00:00,1498,4,1024,referral,mobile,US
1014267,10954,2024-01-16 22:00:00,191,4,1021,organic,desktop,US
1014268,10955,2024-06-20 19:00:00,50,5,1005,paid,desktop,SG
1014269,10955,2024-07-29 07:00:00,99,8,1040,referral,mobile,AU
1014270,10955,2024-12-26 12:00:00,46,3,1026,organic,desktop,US
1014271,10955,2024-02-11 11:00:00,48,3,1035,organic,desktop,US
1014272,10955,2024-07-29 14:00:00,304,3,1019,organic,desktop,US
1014273,10955,2024-01-06 10:00:00,1813,6,1027,organic,desktop,DE
1014274,10955,2024-05-25 11:00:00,346,6,1034,organic,desktop,DE
1014275,10955,2024-06-15 14:00:00,18,4,1017,organic,desktop,FR
1014276,10955,2024-03-23 22:00:00,20,1,1004,direct,desktop,GB
1014277,10955,2024-12-24 00:00:00,17,6,1040,email,desktop,CA
1014278,10955,2024-08-01 16:00:00,2180,0,1045,social,desktop,IN
1014279,10955,2024-01-13 06:00:00,242,3,1029,referral,mobile,US
1014280,10955,2024-01-05 07:00:00,10,7,1019,paid,desktop,US
1014281,10956,2024-03-12 02:00:00,94,5,1022,organic,mobile,US
1014282,10956,2024-12-15 20:00:00,21,3,1001,organic,desktop,US
1014283,10956,2024-12-29 13:00:00,169,6,1048,direct,tablet,GB
1014284,10956,2024-01-15 10:00:00,94,7,1024,organic,desktop,US
1014285,10956,2024-11-14 18:00:00,265,2,1035,organic,mobile,US
1014286,10956,2024-11-19 03:00:00,39,4,1020,organic,desktop,US
1014287,10956,2024-03-29 08:00:00,45,10,1042,organic,desktop,DE
1014288,10956,2024-08-14 18:00:00,400,6,1030,organic,desktop,US
1014289,10956,2024-11-03 22:00:00,139,1,1011,direct,tablet,DE
1014290,10956,2024-08-15 15:00:00,91,4,1023,organic,desktop,US
1014291,10956,2024-12-05 04:00:00,32,3,1006,paid,mobile,US
1014292,10956,2024-03-17 20:00:00,58,5,1022,email,mobile,GB
1014293,10956,2024-12-24 18:00:00,3145,8,1027,referral,desktop,AU
1014294,10956,2024-12-18 06:00:00,680,3,1040,organic,desktop,BR
1014295,10956,2024-04-23 08:00:00,124,4,1039,email,mobile,US
1014296,10956,2024-11-12 01:00:00,872,9,1045,direct,desktop,US
1014297,10956,2024-07-08 18:00:00,540,6,1022,paid,mobile,AU
1014298,10956,2024-01-18 20:00:00,99,4,1006,organic,mobile,FR
1014299,10956,2024-07-18 05:00:00,47,9,1014,direct,desktop,DE
1014300,10956,2024-01-12 07:00:00,3600,7,1025,referral,mobile,GB
1014301,10957,2024-06-11 04:00:00,710,3,1026,direct,desktop,BR
1014302,10957,2024-04-26 19:00:00,133,8,1011,referral,desktop,US
1014303,10957,2024-08-16 11:00:00,704,4,1000,direct,desktop,US
1014304,10957,2024-07-01 18:00:00,231,3,1003,social,mobile,IN
1014305,10957,2024-03-29 22:00:00,204,3,1007,email,mobile,US
1014306,10957,2024-11-14 10:00:00,165,5,1002,social,desktop,US
1014307,10957,2024-09-05 21:00:00,176,3,1033,direct,desktop,BR
1014308,10957,2024-08-18 19:00:00,36,2,1029,organic,desktop,US
1014309,10957,2024-11-28 03:00:00,80,5,1013,paid,desktop,CA
1014310,10957,2024-07-13 08:00:00,80,7,1007,referral,mobile,DE
1014311,10957,2024-01-06 03:00:00,319,11,1003,organic,desktop,IN
1014312,10957,2024-01-19 04:00:00,21,6,1041,paid,desktop,IN
1014313,10957,2024-06-06 10:00:00,28,5,1007,organic,mobile,AU
1014314,10958,2024-09-12 21:00:00,322,6,1015,referral,desktop,JP
1014315,10958,2024-10-27 09:00:00,382,8,1028,organic,desktop,AU
1014316,10958,2024-11-01 14:00:00,345,3,1003,paid,desktop,US
1014317,10958,2024-10-04 21:00:00,305,8,1002,organic,mobile,DE
1014318,10958,2024-01-15 23:00:00,87,7,1048,organic,desktop,BR
1014319,10958,2024-06-05 10:00:00,33,3,1003,organic,desktop,US
1014320,10958,2024-07-05 06:00:00,1701,5,1004,direct,desktop,US
1014321,10958,2024-03-08 11:00:00,97,4,1043,organic,mobile,AU
1014322,10958,2024-06-24 11:00:00,241,5,1003,paid,mobile,CA
1014323,10958,2024-12-17 08:00:00,777,3,1042,organic,mobile,US
1014324,10958,2024-11-04 06:00:00,52,3,1030,direct,mobile,DE
1014325,10958,2024-11-11 10:00:00,272,4,1003,organic,desktop,BR
1014326,10959,2024-09-15 08:00:00,387,3,1041,social,desktop,IN
1014327,10959,2024-08-16 11:00:00,969,4,1004,direct,desktop,CA
1014328,10959,2024-09-24 23:00:00,149,7,1014,direct,mobile,AU
1014329,10959,2024-04-01 13:00:00,28,5,1014,organic,desktop,US
1014330,10959,2024-12-04 09:00:00,296,5,1046,organic,desktop,GB
1014331,10959,2024-04-15 09:00:00,118,2,1045,direct,desktop,US
1014332,10959,2024-01-19 13:00:00,404,5,1040,organic,desktop,US
1014333,10959,2024-04-24 22:00:00,47,4,1011,social,mobile,US
1014334,10959,2024-06-20 01:00:00,199,4,1034,organic,mobile,US
1014335,10959,2024-09-30 02:00:00,29,3,1000,paid,mobile,US
1014336,10959,2024-11-04 13:00:00,90,8,1047,referral,mobile,US
1014337,10959,2024-05-25 16:00:00,1556,4,1029,organic,mobile,CA
1014338,10959,2024-08-24 11:00:00,398,5,1008,organic,desktop,GB
1014339,10959,2024-09-22 17:00:00,10,5,1008,referral,mobile,AU
1014340,10959,2024-04-30 19:00:00,148,3,1048,paid,desktop,US
1014341,10960,2024-08-02 22:00:00,268,5,1010,direct,desktop,US
1014342,10960,2024-04-03 03:00:00,177,3,1003,organic,mobile,US
1014343,10960,2024-12-04 22:00:00,26,9,1034,paid,desktop,AU
1014344,10960,2024-10-22 23:00:00,28,10,1041,referral,desktop,IN
1014345,10960,2024-12-31 16:00:00,558,4,1042,paid,mobile,FR
1014346,10960,2024-11-26 21:00:00,96,5,1012,paid,desktop,FR
1014347,10960,2024-01-01 23:00:00,501,3,1030,referral,desktop,DE
1014348,10960,2024-10-11 02:00:00,487,10,1019,referral,tablet,US
1014349,10960,2024-02-07 00:00:00,25,7,1018,organic,desktop,AU
1014350,10960,2024-09-11 00:00:00,496,7,1017,organic,desktop,IN
1014351,10960,2024-01-07 04:00:00,430,6,1002,organic,desktop,GB
1014352,10960,2024-08-27 08:00:00,466,8,1040,referral,desktop,SG
1014353,10960,2024-01-01 04:00:00,321,2,1027,organic,desktop,FR
1014354,10960,2024-04-15 14:00:00,144,3,1027,organic,tablet,FR
1014355,10960,2024-12-15 04:00:00,25,4,1028,referral,desktop,US
1014356,10960,2024-09-22 12:00:00,108,4,1003,paid,desktop,GB
1014357,10961,2024-01-14 04:00:00,612,7,1043,organic,desktop,GB
1014358,10961,2024-06-27 20:00:00,81,7,1012,organic,desktop,US
1014359,10961,2024-01-13 14:00:00,154,5,1036,paid,mobile,US
1014360,10961,2024-09-29 18:00:00,1019,5,1003,referral,desktop,FR
1014361,10961,2024-11-17 05:00:00,103,6,1036,paid,mobile,IN
1014362,10961,2024-06-04 18:00:00,717,3,1007,referral,mobile,US
1014363,10961,2024-08-31 02:00:00,155,6,1025,direct,mobile,AU
1014364,10961,2024-11-09 01:00:00,94,0,1033,referral,tablet,FR
1014365,10961,2024-02-04 06:00:00,139,6,1003,referral,desktop,US
1014366,10961,2024-09-04 22:00:00,46,6,1015,organic,desktop,CA
1014367,10961,2024-05-09 14:00:00,78,8,1003,paid,desktop,US
1014368,10961,2024-04-27 20:00:00,527,3,1002,direct,desktop,US
1014369,10962,2024-11-27 13:00:00,223,7,1000,email,desktop,AU
1014370,10962,2024-06-05 22:00:00,103,2,1048,social,desktop,US
1014371,10962,2024-01-22 10:00:00,1138,8,1049,social,desktop,CA
1014372,10962,2024-08-06 20:00:00,518,2,1016,referral,mobile,FR
1014373,10962,2024-03-16 01:00:00,328,3,1002,referral,mobile,GB
1014374,10962,2024-02-20 03:00:00,211,2,1021,direct,desktop,US
1014375,10962,2024-08-16 20:00:00,343,5,1001,organic,desktop,GB
1014376,10962,2024-08-21 07:00:00,199,4,1018,referral,desktop,US
1014377,10962,2024-05-07 21:00:00,1812,5,1031,direct,desktop,FR
1014378,10962,2024-05-04 19:00:00,293,4,1014,social,desktop,JP
1014379,10962,2024-09-15 07:00:00,98,1,1013,direct,mobile,BR
1014380,10962,2024-03-19 17:00:00,30,2,1048,organic,mobile,US
1014381,10962,2024-12-17 23:00:00,238,9,1037,direct,mobile,GB
1014382,10962,2024-08-18 17:00:00,126,2,1005,direct,mobile,GB
1014383,10962,2024-12-13 17:00:00,35,3,1007,direct,desktop,JP
1014384,10962,2024-03-09 20:00:00,227,8,1028,paid,desktop,US
1014385,10962,2024-06-10 05:00:00,327,3,1025,referral,mobile,IN
1014386,10962,2024-11-28 06:00:00,172,7,1016,paid,mobile,US
1014387,10962,2024-01-14 03:00:00,106,5,1035,direct,desktop,US
1014388,10963,2024-11-23 08:00:00,95,5,1037,paid,desktop,DE
1014389,10963,2024-10-09 16:00:00,31,2,1004,organic,tablet,AU
1014390,10963,2024-03-07 03:00:00,154,2,1047,email,desktop,US
1014391,10963,2024-12-22 03:00:00,138,8,1046,organic,desktop,US
1014392,10963,2024-12-14 14:00:00,272,8,1004,organic,desktop,US
1014393,10963,2024-01-01 02:00:00,48,4,1008,paid,mobile,US
1014394,10963,2024-08-02 01:00:00,98,7,1008,organic,desktop,US
1014395,10963,2024-03-22 04:00:00,356,7,1011,organic,mobile,GB
1014396,10963,2024-11-09 13:00:00,91,8,1039,paid,mobile,US
1014397,10963,2024-02-01 19:00:00,137,2,1017,direct,desktop,US
1014398,10963,2024-01-02 19:00:00,81,7,1039,referral,mobile,US
1014399,10963,2024-08-22 18:00:00,75,5,1022,email,mobile,IN
1014400,10963,2024-11-18 06:00:00,648,3,1003,organic,desktop,US
1014401,10963,2024-08-13 12:00:00,167,4,1046,paid,desktop,US
1014402,10963,2024-12-23 09:00:00,19,2,1000,organic,desktop,FR
1014403,10963,2024-03-19 20:00:00,238,7,1028,organic,mobile,US
1014404,10963,2024-08-23 00:00:00,245,4,1033,direct,desktop,BR
1014405,10964,2024-01-19 15:00:00,53,6,1041,organic,mobile,DE
1014406,10964,2024-03-11 06:00:00,90,3,1006,direct,mobile,IN
1014407,10964,2024-11-06 00:00:00,347,4,1012,social,mobile,US
1014408,10964,2024-11-18 19:00:00,1679,7,1005,direct,mobile,US
1014409,10964,2024-01-04 15:00:00,143,5,1042,direct,tablet,FR
1014410,10964,2024-11-26 01:00:00,362,6,1024,referral,mobile,JP
1014411,10964,2024-12-06 01:00:00,26,6,1043,organic,desktop,US
1014412,10964,2024-06-29 05:00:00,197,7,1026,direct,desktop,AU
1014413,10964,2024-06-02 22:00:00,647,5,1001,referral,desktop,FR
1014414,10964,2024-07-15 02:00:00,544,2,1039,referral,mobile,GB
1014415,10964,2024-02-07 17:00:00,237,4,1017,organic,desktop,US
1014416,10964,2024-04-07 06:00:00,58,4,1013,referral,desktop,IN
1014417,10964,2024-11-13 16:00:00,154,6,1024,email,mobile,US
1014418,10964,2024-02-23 09:00:00,141,7,1028,paid,mobile,IN
1014419,10964,2024-06-24 12:00:00,32,12,1012,social,mobile,CA
1014420,10964,2024-06-07 19:00:00,96,6,1025,direct,desktop,IN
1014421,10964,2024-08-29 08:00:00,434,3,1032,social,desktop,AU
1014422,10965,2024-06-29 03:00:00,20,5,1047,referral,desktop,US
1014423,10965,2024-07-06 16:00:00,357,4,1046,email,mobile,FR
1014424,10965,2024-11-07 21:00:00,268,3,1012,email,mobile,JP
1014425,10965,2024-09-02 23:00:00,43,5,1036,organic,desktop,GB
1014426,10965,2024-07-21 17:00:00,35,6,1044,paid,desktop,US
1014427,10965,2024-04-24 07:00:00,36,3,1032,social,mobile,US
1014428,10965,2024-11-11 21:00:00,251,6,1040,organic,desktop,FR
1014429,10965,2024-06-09 22:00:00,260,5,1009,referral,desktop,FR
1014430,10965,2024-04-18 04:00:00,838,3,1005,organic,desktop,DE
1014431,10965,2024-12-26 05:00:00,2165,2,1005,referral,mobile,BR
1014432,10965,2024-08-09 01:00:00,313,8,1025,organic,desktop,GB
1014433,10965,2024-05-26 03:00:00,162,9,1039,paid,mobile,US
1014434,10965,2024-04-23 22:00:00,59,3,1038,referral,mobile,DE
1014435,10965,2024-02-25 03:00:00,224,6,1034,paid,desktop,US
1014436,10966,2024-04-13 20:00:00,284,3,1037,social,desktop,AU
1014437,10966,2024-07-29 07:00:00,132,3,1034,organic,desktop,US
1014438,10966,2024-09-28 20:00:00,563,6,1024,organic,desktop,JP
1014439,10966,2024-01-25 19:00:00,656,4,1046,paid,desktop,US
1014440,10966,2024-04-05 18:00:00,324,10,1027,paid,desktop,US
1014441,10966,2024-12-13 14:00:00,209,2,1049,referral,mobile,US
1014442,10966,2024-09-14 23:00:00,160,3,1003,organic,desktop,US
1014443,10966,2024-01-09 03:00:00,133,2,1039,organic,desktop,US
1014444,10966,2024-03-30 16:00:00,327,2,1015,paid,desktop,GB
1014445,10966,2024-10-28 04:00:00,53,2,1048,social,desktop,US
1014446,10966,2024-07-26 12:00:00,29,3,1014,direct,mobile,GB
1014447,10966,2024-09-15 23:00:00,12,4,1031,email,desktop,US
1014448,10967,2024-05-14 21:00:00,117,9,1016,social,mobile,DE
1014449,10967,2024-12-22 03:00:00,269,2,1044,email,mobile,GB
1014450,10967,2024-02-11 08:00:00,595,5,1045,referral,desktop,US
1014451,10967,2024-08-30 01:00:00,216,6,1002,email,tablet,US
1014452,10967,2024-11-15 00:00:00,36,3,1043,organic,desktop,FR
1014453,10967,2024-03-15 15:00:00,187,5,1040,social,tablet,SG
1014454,10967,2024-12-07 23:00:00,162,7,1001,social,mobile,US
1014455,10967,2024-11-22 20:00:00,35,2,1000,email,desktop,CA
1014456,10968,2024-08-23 01:00:00,47,2,1032,referral,desktop,US
1014457,10968,2024-09-29 08:00:00,182,5,1012,organic,desktop,US
1014458,10968,2024-04-21 06:00:00,347,7,1005,organic,tablet,CA
1014459,10968,2024-12-08 08:00:00,239,5,1035,referral,desktop,US
1014460,10968,2024-09-03 19:00:00,395,5,1012,email,desktop,US
1014461,10968,2024-08-29 14:00:00,81,6,1041,email,tablet,IN
1014462,10968,2024-05-06 12:00:00,53,8,1044,paid,desktop,BR
1014463,10968,2024-06-22 20:00:00,1057,5,1007,paid,mobile,BR
1014464,10968,2024-09-28 04:00:00,342,6,1007,referral,mobile,GB
1014465,10968,2024-07-03 09:00:00,265,3,1024,organic,mobile,US
1014466,10968,2024-10-11 12:00:00,111,5,1007,organic,desktop,GB
1014467,10968,2024-11-24 21:00:00,190,6,1022,organic,desktop,JP
1014468,10968,2024-11-23 09:00:00,529,4,1027,organic,mobile,US
1014469,10968,2024-03-30 12:00:00,116,2,1005,email,mobile,GB
1014470,10968,2024-01-12 14:00:00,104,3,1024,paid,desktop,BR
1014471,10968,2024-04-19 06:00:00,47,8,1029,referral,desktop,GB
1014472,10969,2024-01-16 01:00:00,57,7,1037,referral,desktop,GB
1014473,10969,2024-12-10 19:00:00,25,4,1028,paid,desktop,GB
1014474,10969,2024-06-09 18:00:00,71,5,1016,direct,desktop,IN
1014475,10969,2024-06-02 00:00:00,105,6,1029,social,desktop,US
1014476,10969,2024-11-02 05:00:00,272,3,1002,referral,desktop,US
1014477,10969,2024-04-12 04:00:00,26,4,1001,organic,mobile,US
1014478,10969,2024-09-24 21:00:00,21,2,1009,organic,desktop,AU
1014479,10969,2024-04-21 06:00:00,668,6,1003,paid,tablet,US
1014480,10969,2024-01-16 14:00:00,89,8,1016,referral,desktop,US
1014481,10969,2024-09-07 11:00:00,228,8,1042,organic,desktop,DE
1014482,10969,2024-10-13 20:00:00,167,11,1046,direct,desktop,US
1014483,10969,2024-06-24 15:00:00,41,5,1026,social,mobile,US
1014484,10969,2024-05-03 01:00:00,54,5,1034,referral,desktop,US
1014485,10970,2024-07-12 15:00:00,283,4,1003,organic,mobile,US
1014486,10970,2024-08-05 17:00:00,57,6,1017,organic,desktop,US
1014487,10970,2024-05-07 01:00:00,120,4,1032,referral,desktop,US
1014488,10970,2024-07-07 07:00:00,34,6,1004,direct,desktop,US
1014489,10970,2024-12-09 04:00:00,45,3,1011,direct,mobile,US
1014490,10970,2024-02-01 17:00:00,312,4,1039,social,desktop,JP
1014491,10970,2024-12-22 02:00:00,492,6,1039,organic,desktop,US
1014492,10970,2024-03-09 15:00:00,226,7,1015,email,mobile,US
1014493,10970,2024-04-17 21:00:00,209,5,1000,referral,desktop,US
1014494,10970,2024-06-27 20:00:00,86,2,1033,paid,mobile,IN
1014495,10970,2024-06-12 13:00:00,132,13,1047,referral,tablet,CA
1014496,10970,2024-06-18 11:00:00,291,4,1023,organic,tablet,US
1014497,10970,2024-06-28 16:00:00,78,6,1014,direct,desktop,SG
1014498,10970,2024-11-08 17:00:00,159,8,1020,organic,mobile,SG
1014499,10970,2024-12-25 19:00:00,1740,4,1012,organic,desktop,IN
1014500,10970,2024-07-01 23:00:00,278,6,1027,referral,mobile,IN
1014501,10970,2024-02-25 18:00:00,234,4,1002,organic,desktop,US
1014502,10971,2024-05-25 13:00:00,71,7,1016,social,mobile,IN
1014503,10971,2024-01-08 05:00:00,452,4,1011,organic,desktop,GB
1014504,10971,2024-11-13 17:00:00,804,6,1008,direct,mobile,GB
1014505,10971,2024-01-29 00:00:00,29,5,1008,paid,desktop,US
1014506,10971,2024-12-05 07:00:00,77,5,1018,organic,desktop,GB
1014507,10971,2024-02-20 20:00:00,204,4,1044,organic,mobile,DE
1014508,10971,2024-02-13 09:00:00,20,7,1001,paid,desktop,AU
1014509,10971,2024-09-28 01:00:00,1584,6,1008,paid,mobile,GB
1014510,10971,2024-05-19 03:00:00,61,6,1022,social,desktop,GB
1014511,10971,2024-05-05 15:00:00,43,6,1008,referral,desktop,US
1014512,10971,2024-03-12 00:00:00,84,5,1030,paid,desktop,GB
1014513,10971,2024-03-14 06:00:00,20,7,1044,organic,mobile,GB
1014514,10971,2024-04-17 11:00:00,60,7,1022,referral,desktop,DE
1014515,10971,2024-10-30 11:00:00,60,8,1029,direct,mobile,GB
1014516,10971,2024-11-01 13:00:00,10,2,1013,direct,mobile,US
1014517,10971,2024-11-13 22:00:00,199,5,1031,paid,desktop,US
1014518,10972,2024-07-08 08:00:00,34,9,1028,organic,mobile,DE
1014519,10972,2024-07-21 05:00:00,159,4,1039,direct,desktop,US
1014520,10972,2024-10-31 00:00:00,59,5,1041,direct,mobile,JP
1014521,10972,2024-09-22 02:00:00,96,5,1048,paid,desktop,DE
1014522,10972,2024-01-18 13:00:00,340,9,1015,organic,desktop,GB
1014523,10972,2024-05-04 16:00:00,259,5,1025,paid,desktop,DE
1014524,10972,2024-01-23 09:00:00,143,2,1030,organic,desktop,US
1014525,10972,2024-05-06 00:00:00,1678,4,1005,social,desktop,US
1014526,10972,2024-03-11 00:00:00,55,4,1040,direct,mobile,US
1014527,10972,2024-10-04 12:00:00,78,7,1049,paid,desktop,CA
1014528,10972,2024-05-12 19:00:00,173,8,1047,direct,mobile,DE
1014529,10972,2024-03-28 07:00:00,19,5,1029,referral,desktop,GB
1014530,10972,2024-05-27 00:00:00,68,4,1043,paid,desktop,JP
1014531,10972,2024-11-22 16:00:00,306,6,1048,social,tablet,AU
1014532,10972,2024-02-09 09:00:00,62,5,1032,social,mobile,US
1014533,10973,2024-11-02 23:00:00,378,12,1042,referral,desktop,US
1014534,10973,2024-03-19 13:00:00,62,1,1024,organic,desktop,BR
1014535,10973,2024-03-03 10:00:00,212,4,1001,direct,mobile,US
1014536,10973,2024-01-23 06:00:00,22,4,1047,referral,mobile,IN
1014537,10973,2024-01-20 16:00:00,134,7,1009,organic,mobile,US
1014538,10973,2024-02-07 17:00:00,144,2,1025,paid,mobile,CA
1014539,10973,2024-08-11 15:00:00,20,7,1039,referral,desktop,JP
1014540,10973,2024-05-01 19:00:00,595,3,1009,referral,mobile,CA
1014541,10973,2024-03-19 23:00:00,265,8,1030,referral,tablet,AU
1014542,10973,2024-11-27 21:00:00,53,6,1006,email,tablet,US
