ticket_id,person_id,company_id,created_at,resolved_at,priority,category,campaign_id
72197,10741,5025,2024-01-10 11:00:00,2024-05-02 18:00:00,medium,feature_request,1030
72198,10742,5071,2024-07-07 07:00:00,2024-02-08 23:00:00,high,how_to,1049
72199,10743,5031,2024-05-08 12:00:00,2024-05-05 07:00:00,low,account,1018
72200,10745,5066,2024-03-04 20:00:00,2024-07-07 13:00:00,low,bug,1042
72201,10746,5073,2024-08-29 23:00:00,2024-08-19 13:00:00,high,billing,1048
72202,10747,5150,2024-08-22 02:00:00,2024-04-28 06:00:00,low,security,1045
72203,10747,5072,2024-02-16 11:00:00,2024-04-11 11:00:00,high,how_to,1036
72204,10747,5138,2024-09-08 16:00:00,2024-08-02 18:00:00,high,how_to,1023
72205,10747,5153,2024-11-13 14:00:00,2024-10-13 04:00:00,low,billing,1049
72206,10748,5030,2024-07-08 23:00:00,2024-11-29 07:00:00,low,bug,1005
72207,10749,5042,2024-07-19 04:00:00,2024-02-19 17:00:00,medium,bug,1040
72208,10749,5002,2024-05-28 17:00:00,2024-09-03 12:00:00,high,bug,1031
72209,10750,5162,2024-05-16 11:00:00,2024-07-08 04:00:00,high,performance,1025
72210,10750,5044,2024-12-01 02:00:00,2024-11-01 01:00:00,low,integration,1022
72211,10750,5125,2024-06-23 12:00:00,2024-01-24 00:00:00,low,bug,1023
72212,10750,5188,2024-09-29 08:00:00,2024-09-20 08:00:00,medium,security,1035
72213,10750,5163,2024-11-24 12:00:00,2024-09-12 21:00:00,low,how_to,1039
72214,10751,5106,2024-09-01 22:00:00,2024-12-13 15:00:00,high,account,1018
72215,10751,5109,2024-05-23 11:00:00,2024-11-13 16:00:00,low,performance,1044
72216,10752,5140,2024-09-02 13:00:00,2024-01-21 07:00:00,medium,bug,1020
72217,10752,5081,2024-06-12 21:00:00,2024-06-05 20:00:00,high,bug,1014
72218,10752,5078,2024-06-13 23:00:00,2024-02-11 10:00:00,high,how_to,1015
72219,10752,5049,2024-10-29 00:00:00,2024-11-05 21:00:00,medium,how_to,1028
72220,10752,5152,2024-03-17 20:00:00,2024-05-06 09:00:00,high,how_to,1043
72221,10753,5105,2024-04-05 17:00:00,2024-11-30 15:00:00,medium,how_to,1047
72222,10753,5149,2024-01-03 07:00:00,2024-07-17 18:00:00,low,bug,1026
72223,10753,5106,2024-03-02 11:00:00,2024-10-11 13:00:00,high,how_to,1036
72224,10754,5120,2024-11-30 04:00:00,2024-11-13 17:00:00,low,how_to,1048
72225,10754,5063,2024-06-05 03:00:00,2024-10-19 22:00:00,medium,account,1003
72226,10754,5119,2024-02-26 06:00:00,2024-10-14 00:00:00,medium,integration,1030
72227,10754,5068,2024-04-23 02:00:00,2024-05-29 18:00:00,medium,account,1010
72228,10755,5048,2024-10-28 22:00:00,2024-08-06 15:00:00,medium,bug,1001
72229,10756,5104,2024-06-02 20:00:00,2024-11-12 10:00:00,critical,feature_request,1018
72230,10756,5084,2024-03-10 23:00:00,2024-06-13 21:00:00,high,integration,1026
72231,10757,5180,2024-06-09 16:00:00,2024-04-07 00:00:00,high,bug,1030
72232,10757,5192,2024-07-17 16:00:00,2024-12-11 22:00:00,low,billing,1008
72233,10757,5196,2024-09-23 02:00:00,2024-01-04 21:00:00,low,bug,1041
72234,10758,5142,2024-02-02 17:00:00,2024-12-13 10:00:00,low,bug,1033
72235,10758,5168,2024-12-18 14:00:00,2024-03-02 05:00:00,medium,bug,1036
72236,10758,5136,2024-07-16 11:00:00,2024-10-24 22:00:00,medium,how_to,1000
72237,10758,5191,2024-09-21 19:00:00,2024-03-19 03:00:00,low,billing,1022
72238,10758,5021,2024-04-11 14:00:00,2024-05-28 19:00:00,medium,bug,1044
72239,10759,5132,2024-07-06 23:00:00,2024-04-01 03:00:00,high,performance,1024
72240,10760,5138,2024-08-12 12:00:00,2024-01-02 16:00:00,high,how_to,1002
72241,10760,5029,2024-03-24 18:00:00,2024-02-22 19:00:00,low,performance,1000
72242,10761,5098,2024-02-29 03:00:00,2024-05-01 08:00:00,low,feature_request,1009
72243,10761,5166,2024-06-19 06:00:00,2024-04-04 12:00:00,low,integration,1027
72244,10761,5163,2024-04-18 05:00:00,2024-05-27 18:00:00,critical,bug,1001
72245,10761,5008,2024-02-24 07:00:00,2024-01-27 10:00:00,low,performance,1043
72246,10762,5185,2024-12-21 03:00:00,2024-12-28 11:00:00,medium,how_to,1017
72247,10762,5016,2024-01-21 04:00:00,2024-10-22 06:00:00,medium,how_to,1009
72248,10762,5078,2024-08-13 10:00:00,2024-09-20 22:00:00,high,security,1002
72249,10763,5122,2024-09-20 05:00:00,2024-10-02 10:00:00,medium,how_to,1031
72250,10763,5193,2024-10-14 18:00:00,2024-12-13 07:00:00,low,feature_request,1001
72251,10763,5025,2024-01-04 07:00:00,2024-04-05 00:00:00,medium,bug,1022
72252,10763,5113,2024-05-18 21:00:00,2024-09-16 21:00:00,low,how_to,1007
72253,10763,5195,2024-05-15 23:00:00,2024-01-13 18:00:00,low,feature_request,1028
72254,10764,5056,2024-06-20 12:00:00,2024-10-04 02:00:00,critical,feature_request,1033
72255,10764,5174,2024-12-03 20:00:00,2024-07-18 12:00:00,high,feature_request,1023
72256,10764,5109,2024-11-08 01:00:00,2024-02-16 01:00:00,medium,integration,1011
72257,10764,5091,2024-11-01 13:00:00,2024-02-25 00:00:00,low,security,1045
72258,10765,5144,2024-04-24 01:00:00,2024-06-10 20:00:00,medium,bug,1007
72259,10766,5133,2024-07-28 11:00:00,2024-03-19 09:00:00,low,account,1049
72260,10766,5093,2024-03-15 11:00:00,2024-01-25 13:00:00,medium,integration,1029
72261,10766,5018,2024-03-09 22:00:00,2024-06-17 04:00:00,high,integration,1042
72262,10767,5191,2024-08-01 13:00:00,2024-04-24 13:00:00,low,bug,1034
72263,10767,5050,2024-01-14 23:00:00,2024-09-05 03:00:00,low,bug,1006
72264,10767,5109,2024-09-20 06:00:00,2024-07-12 00:00:00,high,security,1014
72265,10768,5193,2024-01-04 12:00:00,2024-08-22 04:00:00,medium,account,1012
72266,10768,5026,2024-06-18 08:00:00,2024-03-10 05:00:00,medium,account,1020
72267,10768,5147,2024-06-20 05:00:00,2024-10-06 22:00:00,high,bug,1026
72268,10768,5026,2024-08-12 17:00:00,2024-07-13 21:00:00,low,bug,1001
72269,10769,5047,2024-12-07 18:00:00,2024-05-27 17:00:00,low,feature_request,1035
72270,10769,5003,2024-02-24 01:00:00,2024-01-03 06:00:00,medium,bug,1031
72271,10769,5027,2024-09-14 16:00:00,2024-11-02 08:00:00,medium,account,1037
72272,10770,5075,2024-10-18 19:00:00,2024-07-29 10:00:00,high,account,1017
72273,10770,5198,2024-09-14 13:00:00,2024-03-10 10:00:00,medium,billing,1009
72274,10770,5154,2024-09-28 03:00:00,2024-02-02 02:00:00,medium,how_to,1030
72275,10771,5192,2024-09-24 06:00:00,2024-02-28 22:00:00,low,account,1039
72276,10771,5126,2024-12-20 19:00:00,2024-02-16 05:00:00,low,bug,1008
72277,10772,5166,2024-10-26 21:00:00,2024-04-23 14:00:00,low,security,1032
72278,10772,5110,2024-08-16 18:00:00,2024-04-29 03:00:00,high,how_to,1045
72279,10772,5183,2024-06-04 07:00:00,2024-12-27 08:00:00,medium,performance,1028
72280,10772,5170,2024-12-28 16:00:00,2024-08-04 07:00:00,low,how_to,1017
72281,10772,5127,2024-07-08 06:00:00,2024-06-26 11:00:00,low,billing,1032
72282,10773,5153,2024-07-02 19:00:00,2024-11-11 09:00:00,high,billing,1024
72283,10773,5158,2024-07-12 16:00:00,2024-10-27 03:00:00,high,feature_request,1006
72284,10773,5127,2024-06-15 12:00:00,2024-02-26 20:00:00,medium,how_to,1023
72285,10774,5077,2024-08-23 04:00:00,2024-11-06 00:00:00,medium,feature_request,1026
72286,10774,5129,2024-05-12 15:00:00,2024-07-21 20:00:00,medium,how_to,1040
72287,10774,5067,2024-12-18 21:00:00,2024-03-15 01:00:00,low,how_to,1020
72288,10775,5176,2024-02-14 10:00:00,2024-06-24 05:00:00,low,integration,1028
72289,10775,5173,2024-04-18 12:00:00,2024-08-18 03:00:00,high,bug,1009
72290,10775,5158,2024-08-07 20:00:00,2024-07-26 05:00:00,low,performance,1032
72291,10775,5129,2024-11-10 20:00:00,2024-10-25 16:00:00,medium,bug,1024
72292,10776,5161,2024-10-26 17:00:00,2024-12-17 23:00:00,medium,bug,1040
72293,10776,5026,2024-10-06 01:00:00,2024-05-01 07:00:00,medium,feature_request,1013
72294,10777,5146,2024-04-12 04:00:00,2024-07-02 19:00:00,high,bug,1012
72295,10777,5156,2024-04-12 12:00:00,2024-10-25 22:00:00,low,integration,1042
72296,10777,5192,2024-08-31 00:00:00,2024-08-18 22:00:00,high,bug,1000
72297,10778,5007,2024-07-20 19:00:00,2024-05-24 11:00:00,low,billing,1003
72298,10778,5095,2024-04-18 16:00:00,2024-02-13 16:00:00,high,security,1009
72299,10778,5169,2024-07-19 13:00:00,2024-03-06 03:00:00,medium,how_to,1009
72300,10779,5104,2024-02-17 02:00:00,2024-12-12 17:00:00,low,bug,1013
72301,10779,5195,2024-02-02 19:00:00,2024-03-05 09:00:00,medium,bug,1028
72302,10780,5114,2024-05-25 10:00:00,2024-07-14 07:00:00,low,how_to,1019
72303,10780,5014,2024-04-28 18:00:00,2024-02-06 17:00:00,medium,how_to,1011
72304,10780,5119,2024-07-31 11:00:00,2024-01-06 17:00:00,medium,billing,1030
72305,10781,5091,2024-07-06 00:00:00,2024-06-15 02:00:00,low,how_to,1007
72306,10781,5064,2024-02-22 04:00:00,2024-08-18 12:00:00,medium,billing,1043
72307,10781,5161,2024-03-14 04:00:00,2024-02-02 23:00:00,medium,feature_request,1021
72308,10782,5157,2024-11-24 11:00:00,2024-02-01 06:00:00,high,how_to,1000
72309,10782,5004,2024-11-28 09:00:00,2024-02-20 13:00:00,low,how_to,1033
72310,10782,5159,2024-05-09 17:00:00,2024-10-31 23:00:00,medium,how_to,1045
72311,10782,5195,2024-08-20 19:00:00,2024-01-19 05:00:00,low,integration,1040
72312,10782,5077,2024-06-30 19:00:00,2024-07-18 14:00:00,critical,bug,1004
72313,10782,5034,2024-05-21 08:00:00,2024-03-10 22:00:00,medium,performance,1005
72314,10782,5194,2024-07-29 06:00:00,2024-02-09 04:00:00,high,how_to,1029
72315,10782,5050,2024-03-25 14:00:00,2024-05-29 11:00:00,low,billing,1041
72316,10783,5015,2024-12-05 17:00:00,2024-06-28 16:00:00,high,account,1005
72317,10783,5030,2024-03-22 06:00:00,2024-11-21 03:00:00,low,integration,1042
72318,10784,5145,2024-04-30 10:00:00,2024-08-04 07:00:00,medium,billing,1035
72319,10784,5146,2024-02-25 10:00:00,2024-01-16 23:00:00,critical,bug,1033
72320,10784,5071,2024-09-08 22:00:00,2024-01-17 10:00:00,medium,billing,1011
72321,10785,5121,2024-04-01 09:00:00,2024-09-13 07:00:00,high,feature_request,1013
72322,10785,5124,2024-10-11 07:00:00,2024-03-30 15:00:00,low,integration,1020
72323,10785,5112,2024-09-02 05:00:00,2024-08-11 16:00:00,high,billing,1004
72324,10786,5128,2024-05-27 11:00:00,2024-08-10 18:00:00,high,how_to,1007
72325,10787,5166,2024-09-20 14:00:00,2024-08-29 21:00:00,medium,bug,1001
72326,10787,5163,2024-12-10 13:00:00,2024-01-31 23:00:00,low,how_to,1012
72327,10787,5047,2024-11-24 14:00:00,2024-06-08 20:00:00,medium,bug,1048
72328,10787,5046,2024-03-29 13:00:00,2024-02-07 11:00:00,high,billing,1009
72329,10788,5037,2024-10-17 08:00:00,2024-02-20 06:00:00,low,account,1032
72330,10788,5113,2024-05-11 02:00:00,2024-08-05 01:00:00,medium,billing,1009
72331,10788,5151,2024-08-16 17:00:00,2024-02-17 02:00:00,low,bug,1028
72332,10789,5111,2024-06-25 01:00:00,2024-07-08 06:00:00,high,how_to,1024
72333,10789,5137,2024-12-14 22:00:00,2024-03-07 22:00:00,high,account,1020
72334,10789,5083,2024-09-03 01:00:00,2024-11-14 16:00:00,medium,bug,1005
72335,10789,5166,2024-07-19 15:00:00,2024-11-27 01:00:00,critical,bug,1026
72336,10790,5050,2024-08-18 11:00:00,2024-10-31 10:00:00,medium,bug,1036
72337,10790,5068,2024-04-20 14:00:00,2024-03-02 05:00:00,low,how_to,1027
72338,10790,5118,2024-04-25 11:00:00,2024-10-25 01:00:00,low,how_to,1027
72339,10790,5092,2024-02-21 20:00:00,2024-06-23 09:00:00,medium,bug,1048
72340,10791,5146,2024-01-16 01:00:00,2024-12-10 04:00:00,low,performance,1031
72341,10792,5001,2024-01-01 16:00:00,2024-01-12 06:00:00,medium,feature_request,1035
72342,10792,5093,2024-12-16 07:00:00,2024-01-19 01:00:00,low,bug,1017
72343,10792,5133,2024-04-07 13:00:00,2024-03-29 01:00:00,low,integration,1008
72344,10792,5057,2024-08-27 05:00:00,2024-08-06 00:00:00,low,feature_request,1028
72345,10792,5121,2024-09-08 21:00:00,2024-09-15 09:00:00,critical,feature_request,1020
72346,10793,5148,2024-04-17 12:00:00,2024-12-04 04:00:00,low,account,1005
72347,10793,5137,2024-07-03 16:00:00,2024-03-10 14:00:00,low,security,1047
72348,10793,5028,2024-10-11 23:00:00,2024-05-03 10:00:00,low,how_to,1027
72349,10793,5070,2024-07-25 22:00:00,2024-03-26 09:00:00,medium,account,1010
72350,10794,5174,2024-08-04 18:00:00,2024-10-22 14:00:00,high,how_to,1007
72351,10794,5006,2024-06-05 02:00:00,2024-01-11 22:00:00,low,performance,1014
72352,10795,5057,2024-07-20 13:00:00,2024-08-29 13:00:00,critical,bug,1039
72353,10795,5008,2024-12-04 06:00:00,2024-02-07 04:00:00,medium,billing,1029
72354,10795,5168,2024-11-15 08:00:00,2024-10-01 13:00:00,low,how_to,1032
72355,10796,5188,2024-09-10 13:00:00,2024-02-19 17:00:00,high,security,1009
72356,10796,5017,2024-04-18 01:00:00,2024-08-31 05:00:00,medium,bug,1007
72357,10796,5045,2024-08-16 07:00:00,2024-01-01 10:00:00,medium,how_to,1019
72358,10797,5173,2024-04-10 19:00:00,2024-01-19 17:00:00,high,bug,1015
72359,10797,5151,2024-02-16 23:00:00,2024-05-27 18:00:00,low,bug,1045
72360,10797,5191,2024-02-20 17:00:00,2024-04-24 01:00:00,medium,feature_request,1031
72361,10798,5055,2024-12-27 05:00:00,2024-02-24 19:00:00,low,performance,1020
72362,10798,5186,2024-11-15 02:00:00,2024-01-20 19:00:00,medium,how_to,1016
72363,10798,5165,2024-09-09 23:00:00,2024-05-28 06:00:00,low,bug,1044
72364,10799,5046,2024-07-20 14:00:00,2024-05-25 10:00:00,medium,security,1018
72365,10799,5039,2024-03-01 08:00:00,2024-06-06 09:00:00,low,account,1042
72366,10799,5189,2024-09-01 15:00:00,2024-01-04 14:00:00,low,bug,1026
72367,10799,5153,2024-06-13 11:00:00,2024-03-05 11:00:00,medium,billing,1024
72368,10799,5183,2024-06-21 00:00:00,2024-07-21 09:00:00,medium,account,1003
72369,10799,5134,2024-08-04 08:00:00,2024-10-01 08:00:00,low,bug,1004
72370,10799,5175,2024-05-22 08:00:00,2024-03-26 08:00:00,low,account,1028
72371,10799,5109,2024-04-10 19:00:00,2024-08-30 12:00:00,high,bug,1009
72372,10799,5190,2024-06-22 06:00:00,2024-10-18 21:00:00,low,integration,1009
72373,10800,5159,2024-09-05 03:00:00,2024-12-22 11:00:00,medium,bug,1037
72374,10800,5142,2024-10-25 11:00:00,2024-03-10 20:00:00,low,integration,1019
72375,10800,5159,2024-12-05 20:00:00,2024-01-02 09:00:00,low,bug,1041
72376,10801,5181,2024-06-06 23:00:00,2024-11-27 20:00:00,high,how_to,1020
72377,10801,5045,2024-11-10 18:00:00,2024-12-30 16:00:00,low,billing,1039
72378,10802,5141,2024-06-25 14:00:00,2024-05-17 17:00:00,high,feature_request,1038
72379,10802,5146,2024-02-11 13:00:00,2024-09-01 18:00:00,high,performance,1038
72380,10802,5038,2024-01-24 21:00:00,2024-10-01 10:00:00,low,feature_request,1025
72381,10802,5064,2024-01-24 09:00:00,2024-10-19 06:00:00,high,feature_request,1039
72382,10802,5067,2024-05-25 03:00:00,2024-12-22 08:00:00,high,bug,1024
72383,10802,5177,2024-01-29 13:00:00,2024-01-23 16:00:00,medium,feature_request,1048
72384,10803,5028,2024-09-22 07:00:00,2024-09-05 20:00:00,low,bug,1011
72385,10804,5170,2024-11-17 07:00:00,2024-04-11 01:00:00,low,how_to,1002
72386,10804,5137,2024-04-16 10:00:00,2024-08-18 22:00:00,medium,integration,1010
72387,10804,5139,2024-04-25 00:00:00,2024-07-27 11:00:00,medium,account,1018
72388,10805,5102,2024-03-05 18:00:00,2024-07-29 19:00:00,low,how_to,1026
72389,10805,5184,2024-03-31 05:00:00,2024-10-29 15:00:00,high,bug,1040
72390,10806,5057,2024-01-14 08:00:00,2024-09-28 00:00:00,medium,billing,1031
72391,10807,5089,2024-07-20 13:00:00,2024-03-06 17:00:00,medium,bug,1001
72392,10808,5106,2024-12-06 04:00:00,2024-09-18 08:00:00,medium,performance,1008
72393,10808,5073,2024-10-28 11:00:00,2024-03-03 08:00:00,low,bug,1049
72394,10808,5113,2024-09-26 05:00:00,2024-02-22 10:00:00,high,bug,1021
72395,10809,5046,2024-10-02 11:00:00,2024-11-15 08:00:00,low,how_to,1013
72396,10809,5186,2024-08-17 21:00:00,2024-12-27 11:00:00,high,bug,1000
72397,10809,5086,2024-03-06 22:00:00,2024-05-22 06:00:00,low,security,1023
72398,10810,5030,2024-06-19 14:00:00,2024-08-05 03:00:00,low,account,1004
72399,10811,5193,2024-04-28 00:00:00,2024-04-10 14:00:00,low,feature_request,1004
72400,10811,5008,2024-08-21 13:00:00,2024-04-21 20:00:00,low,billing,1021
72401,10811,5149,2024-06-03 07:00:00,2024-07-05 10:00:00,low,integration,1046
72402,10811,5016,2024-12-13 14:00:00,2024-01-17 11:00:00,low,feature_request,1036
72403,10812,5046,2024-09-15 13:00:00,2024-08-20 05:00:00,high,performance,1046
72404,10812,5097,2024-06-29 16:00:00,2024-07-07 02:00:00,low,bug,1024
72405,10812,5179,2024-06-20 03:00:00,2024-01-17 12:00:00,medium,how_to,1019
72406,10812,5057,2024-06-10 20:00:00,2024-01-21 16:00:00,low,bug,1038
72407,10812,5017,2024-09-16 06:00:00,2024-12-14 05:00:00,low,feature_request,1020
72408,10812,5129,2024-12-29 07:00:00,2024-02-02 01:00:00,low,security,1010
72409,10812,5020,2024-03-10 12:00:00,2024-09-06 18:00:00,low,bug,1025
72410,10813,5148,2024-02-07 12:00:00,2024-09-03 01:00:00,low,how_to,1032
72411,10813,5159,2024-10-19 11:00:00,2024-01-03 13:00:00,medium,security,1031
72412,10813,5172,2024-10-26 13:00:00,2024-03-29 23:00:00,critical,how_to,1027
72413,10813,5174,2024-10-03 22:00:00,2024-07-03 13:00:00,low,bug,1034
72414,10814,5164,2024-01-16 00:00:00,2024-04-10 16:00:00,low,account,1043
72415,10814,5061,2024-06-14 20:00:00,2024-03-09 12:00:00,critical,bug,1006
72416,10814,5144,2024-09-14 02:00:00,2024-04-02 01:00:00,high,account,1000
72417,10814,5010,2024-06-09 17:00:00,2024-09-05 11:00:00,medium,billing,1046
72418,10814,5081,2024-11-11 20:00:00,2024-07-04 15:00:00,medium,security,1006
72419,10815,5181,2024-09-25 16:00:00,2024-06-15 18:00:00,high,how_to,1038
72420,10816,5052,2024-06-10 02:00:00,2024-01-20 20:00:00,low,bug,1044
72421,10816,5031,2024-07-11 08:00:00,2024-10-18 07:00:00,medium,feature_request,1032
72422,10816,5092,2024-12-26 16:00:00,2024-04-29 11:00:00,low,feature_request,1041
72423,10816,5187,2024-01-29 05:00:00,2024-07-13 15:00:00,medium,bug,1010
72424,10818,5169,2024-02-25 18:00:00,2024-04-19 02:00:00,high,account,1041
72425,10818,5083,2024-01-19 19:00:00,2024-09-30 20:00:00,low,how_to,1034
72426,10819,5017,2024-10-25 01:00:00,2024-11-07 05:00:00,medium,feature_request,1042
72427,10819,5168,2024-10-26 18:00:00,2024-09-20 20:00:00,low,how_to,1007
72428,10820,5017,2024-01-27 10:00:00,2024-11-05 00:00:00,critical,account,1036
72429,10820,5035,2024-08-17 05:00:00,2024-07-20 06:00:00,high,billing,1010
72430,10821,5144,2024-01-02 22:00:00,2024-09-17 21:00:00,low,performance,1038
72431,10822,5194,2024-01-21 12:00:00,2024-04-19 07:00:00,low,feature_request,1047
72432,10822,5152,2024-11-09 14:00:00,2024-04-28 05:00:00,high,performance,1020
72433,10822,5127,2024-12-01 18:00:00,2024-07-18 05:00:00,high,bug,1043
72434,10823,5048,2024-05-08 19:00:00,2024-09-25 16:00:00,low,performance,1049
72435,10823,5183,2024-03-01 20:00:00,2024-08-24 08:00:00,low,bug,1000
72436,10823,5110,2024-07-29 09:00:00,2024-12-07 12:00:00,medium,how_to,1034
72437,10823,5168,2024-04-04 11:00:00,2024-06-14 15:00:00,high,performance,1043
72438,10823,5188,2024-01-29 00:00:00,2024-05-12 03:00:00,medium,how_to,1016
72439,10824,5134,2024-04-02 09:00:00,2024-12-29 13:00:00,low,feature_request,1017
72440,10824,5149,2024-02-20 06:00:00,2024-02-26 21:00:00,low,how_to,1024
72441,10825,5165,2024-10-07 17:00:00,2024-03-12 01:00:00,critical,how_to,1007
72442,10825,5175,2024-06-25 10:00:00,2024-07-31 09:00:00,low,billing,1041
72443,10826,5066,2024-08-12 13:00:00,2024-08-20 22:00:00,high,how_to,1048
72444,10827,5146,2024-01-26 04:00:00,2024-07-21 12:00:00,medium,billing,1036
72445,10828,5016,2024-09-20 17:00:00,2024-03-26 19:00:00,low,feature_request,1027
72446,10828,5121,2024-11-26 02:00:00,2024-11-13 21:00:00,critical,feature_request,1025
72447,10828,5159,2024-03-05 13:00:00,2024-09-19 20:00:00,medium,feature_request,1000
72448,10828,5007,2024-09-06 13:00:00,2024-10-10 02:00:00,medium,bug,1010
72449,10830,5007,2024-04-06 00:00:00,2024-09-22 23:00:00,medium,security,1025
72450,10830,5037,2024-01-10 16:00:00,2024-09-07 19:00:00,low,security,1026
72451,10830,5061,2024-04-29 14:00:00,2024-08-24 09:00:00,low,integration,1000
72452,10831,5135,2024-07-19 16:00:00,2024-06-13 23:00:00,low,bug,1025
72453,10831,5090,2024-01-16 21:00:00,2024-04-01 14:00:00,medium,account,1047
72454,10831,5012,2024-01-29 23:00:00,2024-05-21 06:00:00,critical,how_to,1036
72455,10831,5026,2024-02-07 18:00:00,2024-11-17 04:00:00,medium,bug,1002
72456,10831,5099,2024-01-12 00:00:00,2024-06-28 09:00:00,low,bug,1009
72457,10831,5062,2024-02-02 11:00:00,2024-05-03 06:00:00,low,billing,1027
72458,10831,5150,2024-01-26 13:00:00,2024-06-26 12:00:00,low,security,1040
72459,10832,5157,2024-07-11 06:00:00,2024-05-24 07:00:00,low,feature_request,1002
72460,10832,5035,2024-09-16 17:00:00,2024-02-17 16:00:00,high,feature_request,1039
72461,10832,5063,2024-11-15 14:00:00,2024-11-13 23:00:00,high,bug,1031
72462,10832,5006,2024-05-09 00:00:00,2024-02-18 06:00:00,medium,account,1003
72463,10832,5091,2024-09-20 08:00:00,2024-04-05 02:00:00,low,billing,1031
72464,10833,5087,2024-03-30 15:00:00,2024-08-27 11:00:00,high,billing,1002
72465,10833,5108,2024-06-06 04:00:00,2024-06-04 13:00:00,low,how_to,1012
72466,10834,5042,2024-05-25 23:00:00,2024-05-04 07:00:00,medium,integration,1025
72467,10834,5197,2024-06-19 23:00:00,2024-04-04 01:00:00,medium,bug,1026
72468,10835,5008,2024-11-21 09:00:00,2024-09-08 09:00:00,high,how_to,1023
72469,10835,5091,2024-12-07 17:00:00,2024-10-07 11:00:00,medium,how_to,1048
72470,10835,5079,2024-10-29 15:00:00,2024-06-13 23:00:00,medium,feature_request,1013
72471,10835,5141,2024-07-25 18:00:00,2024-09-04 18:00:00,medium,bug,1048
72472,10836,5124,2024-03-29 11:00:00,2024-08-14 01:00:00,low,integration,1042
72473,10836,5032,2024-10-03 05:00:00,2024-07-25 12:00:00,medium,how_to,1023
72474,10836,5003,2024-04-22 06:00:00,2024-11-11 03:00:00,low,how_to,1028
72475,10836,5176,2024-07-30 03:00:00,2024-09-06 02:00:00,medium,how_to,1016
72476,10836,5041,2024-09-24 00:00:00,2024-03-08 22:00:00,low,bug,1013
72477,10837,5069,2024-06-24 07:00:00,2024-10-13 08:00:00,low,how_to,1015
72478,10837,5114,2024-01-25 12:00:00,2024-11-16 15:00:00,low,how_to,1001
72479,10838,5082,2024-06-01 08:00:00,2024-01-09 22:00:00,low,bug,1003
72480,10838,5086,2024-08-29 09:00:00,2024-03-24 22:00:00,medium,account,1021
72481,10838,5041,2024-11-15 00:00:00,2024-08-21 17:00:00,low,bug,1029
72482,10838,5128,2024-01-30 02:00:00,2024-04-11 01:00:00,medium,how_to,1021
72483,10838,5074,2024-12-01 21:00:00,2024-10-20 22:00:00,low,security,1007
72484,10838,5007,2024-05-09 11:00:00,2024-08-14 18:00:00,low,integration,1042
72485,10838,5024,2024-12-31 12:00:00,2024-11-09 09:00:00,high,feature_request,1022
72486,10839,5098,2024-12-07 23:00:00,2024-03-31 08:00:00,medium,security,1047
72487,10839,5170,2024-03-02 09:00:00,2024-10-14 09:00:00,low,integration,1015
72488,10840,5056,2024-01-01 08:00:00,2024-05-31 15:00:00,medium,feature_request,1042
72489,10840,5008,2024-07-16 18:00:00,2024-12-09 16:00:00,medium,bug,1039
72490,10841,5166,2024-09-06 07:00:00,2024-05-03 02:00:00,low,security,1021
72491,10841,5033,2024-08-02 01:00:00,2024-02-04 05:00:00,medium,feature_request,1018
72492,10841,5161,2024-05-22 13:00:00,2024-08-30 11:00:00,medium,bug,1033
72493,10842,5096,2024-10-10 05:00:00,2024-02-11 18:00:00,medium,how_to,1032
72494,10842,5012,2024-03-10 23:00:00,2024-05-28 07:00:00,low,feature_request,1032
72495,10842,5019,2024-02-11 10:00:00,2024-09-09 22:00:00,medium,bug,1019
72496,10842,5008,2024-12-01 14:00:00,2024-04-01 09:00:00,high,feature_request,1038
72497,10842,5194,2024-06-26 18:00:00,2024-04-24 09:00:00,high,bug,1027
72498,10843,5195,2024-11-05 15:00:00,2024-06-02 11:00:00,medium,feature_request,1021
72499,10843,5167,2024-03-18 21:00:00,2024-10-06 17:00:00,high,how_to,1035
72500,10844,5160,2024-06-16 15:00:00,2024-08-24 15:00:00,low,bug,1046
72501,10844,5195,2024-06-05 15:00:00,2024-01-27 08:00:00,low,account,1021
72502,10844,5051,2024-12-15 04:00:00,2024-03-21 17:00:00,medium,bug,1011
72503,10844,5125,2024-12-03 15:00:00,2024-06-25 05:00:00,low,how_to,1040
72504,10844,5093,2024-08-12 22:00:00,2024-10-31 02:00:00,high,integration,1043
72505,10845,5060,2024-05-22 16:00:00,2024-01-29 11:00:00,low,integration,1012
72506,10846,5189,2024-09-03 07:00:00,2024-07-30 20:00:00,critical,how_to,1022
72507,10846,5149,2024-01-01 14:00:00,2024-10-18 18:00:00,low,bug,1036
72508,10846,5075,2024-10-05 00:00:00,2024-10-27 19:00:00,high,bug,1025
72509,10846,5078,2024-05-24 18:00:00,2024-02-08 06:00:00,high,security,1046
72510,10847,5158,2024-07-23 01:00:00,2024-06-08 06:00:00,low,bug,1028
72511,10847,5088,2024-05-18 22:00:00,2024-03-28 06:00:00,high,feature_request,1046
72512,10848,5175,2024-04-17 15:00:00,2024-05-16 01:00:00,medium,feature_request,1034
72513,10848,5019,2024-09-06 05:00:00,2024-11-11 11:00:00,critical,how_to,1046
72514,10848,5138,2024-10-12 12:00:00,2024-04-06 02:00:00,low,how_to,1032
72515,10848,5177,2024-02-18 22:00:00,2024-07-28 10:00:00,low,bug,1000
