metric_id,content_id,date,organic_traffic,keyword_rank,backlinks,domain_rating,referring_domains
135549,2108,2024-09-07,209,1,10,63,4
135550,2108,2024-02-01,646,1,20,63,10
135551,2108,2024-05-23,53,1,15,65,9
135552,2108,2024-09-01,146,1,11,65,7
135553,2108,2024-07-11,31,1,21,65,8
135554,2108,2024-10-13,217,1,17,65,7
135555,2108,2024-12-23,120,1,16,66,4
135556,2108,2024-02-13,278,1,19,66,8
135557,2108,2024-07-17,177,1,20,66,6
135558,2108,2024-02-19,24,1,10,64,7
135559,2108,2024-01-01,58,1,12,61,11
135560,2108,2024-01-12,152,1,13,66,5
135561,2108,2024-08-29,66,1,20,64,7
135562,2108,2024-03-09,1383,1,8,65,7
135563,2108,2024-10-22,27,1,25,63,16
135564,2108,2024-11-23,173,1,14,64,9
135565,2108,2024-09-27,17,1,9,66,13
135566,2108,2024-05-23,60,1,13,65,7
135567,2108,2024-08-07,15,1,19,64,3
135568,2108,2024-11-01,89,1,14,65,6
135569,2108,2024-02-18,99,1,10,64,6
135570,2108,2024-03-25,10,1,16,66,10
135571,2108,2024-08-29,455,1,15,65,10
135572,2108,2024-06-08,10,1,17,64,5
135573,2108,2024-04-23,61,1,12,65,9
135574,2108,2024-07-13,291,1,18,66,13
135575,2108,2024-01-21,75,1,18,63,7
135576,2108,2024-04-07,72,1,26,64,11
135577,2108,2024-03-28,167,1,14,65,9
135578,2108,2024-06-27,94,1,8,66,11
135579,2108,2024-01-23,186,1,9,66,6
135580,2108,2024-10-20,278,1,14,64,7
135581,2108,2024-05-07,10,1,16,65,10
135582,2108,2024-10-13,10,1,12,66,11
135583,2108,2024-07-30,272,1,16,63,7
135584,2108,2024-12-13,10,1,21,64,5
135585,2108,2024-10-01,29,1,20,63,8
135586,2108,2024-06-18,10,1,12,64,5
135587,2108,2024-04-17,190,1,10,64,8
135588,2108,2024-04-15,200,1,15,65,7
135589,2108,2024-02-06,15,1,8,65,6
135590,2108,2024-04-22,419,1,9,65,14
135591,2108,2024-08-06,123,1,13,65,13
135592,2108,2024-12-06,10,1,17,64,5
135593,2108,2024-04-03,115,1,13,65,4
135594,2108,2024-09-12,44,1,10,65,6
135595,2108,2024-04-25,164,1,19,66,9
135596,2108,2024-03-20,12,1,11,64,8
135597,2108,2024-08-20,374,1,16,64,13
135598,2108,2024-12-15,197,1,16,65,10
135599,2108,2024-03-03,19,1,14,64,13
135600,2108,2024-11-09,99,1,11,64,7
135601,2108,2024-01-22,262,1,17,65,8
135602,2108,2024-04-25,78,1,17,63,11
135603,2108,2024-11-17,98,1,16,64,4
135604,2108,2024-08-14,34,1,21,65,8
135605,2108,2024-08-02,15,1,24,64,5
135606,2108,2024-06-29,13,1,12,63,5
135607,2108,2024-07-13,173,1,12,62,9
135608,2108,2024-12-24,36,1,8,64,10
135609,2108,2024-06-21,146,1,16,64,11
135610,2108,2024-11-12,17,1,17,64,3
135611,2108,2024-01-18,144,1,16,66,7
135612,2108,2024-12-31,110,1,20,64,12
135613,2108,2024-04-06,135,1,17,64,8
135614,2108,2024-04-01,81,1,14,64,10
135615,2108,2024-11-23,313,1,12,66,6
135616,2108,2024-04-14,150,1,12,63,6
135617,2108,2024-08-30,306,1,11,66,8
135618,2108,2024-04-12,24,1,14,64,6
135619,2108,2024-07-06,250,1,15,66,5
135620,2108,2024-12-09,324,1,9,64,10
135621,2108,2024-01-07,10,1,16,63,10
135622,2108,2024-05-26,177,1,12,66,9
135623,2108,2024-12-13,10,1,8,64,13
135624,2108,2024-04-21,16,1,15,64,12
135625,2108,2024-03-11,40,1,20,66,8
135626,2108,2024-11-16,181,1,10,65,7
135627,2108,2024-07-21,176,1,18,66,13
135628,2108,2024-01-08,169,1,13,64,10
135629,2108,2024-07-06,1032,1,15,64,7
135630,2108,2024-02-15,35,1,14,67,5
135631,2108,2024-11-26,24,1,19,64,5
135632,2108,2024-10-21,58,1,25,66,10
135633,2108,2024-09-12,1433,1,14,65,7
135634,2108,2024-03-29,426,1,14,66,5
135635,2108,2024-06-13,278,1,17,64,7
135636,2108,2024-01-30,31,1,14,64,5
135637,2108,2024-09-26,27,1,15,68,8
135638,2108,2024-10-16,64,1,16,64,7
135639,2108,2024-04-05,149,1,17,65,6
135640,2108,2024-04-03,72,1,16,63,10
135641,2108,2024-10-22,187,1,15,63,6
135642,2108,2024-12-11,12,1,13,63,8
135643,2108,2024-03-17,427,1,14,64,5
135644,2108,2024-02-13,126,1,14,63,9
135645,2108,2024-11-13,662,1,11,63,9
135646,2108,2024-11-28,131,1,17,64,8
135647,2108,2024-12-22,96,1,16,61,7
135648,2108,2024-01-25,18,1,12,64,5
135649,2108,2024-03-23,318,1,8,66,13
135650,2108,2024-10-28,368,1,16,64,6
135651,2108,2024-02-23,40,1,11,64,9
135652,2108,2024-02-07,46,1,22,63,9
135653,2108,2024-12-07,64,1,20,64,5
135654,2108,2024-04-30,61,1,17,65,9
135655,2108,2024-01-27,126,1,13,66,5
135656,2108,2024-03-28,26,1,19,63,9
135657,2108,2024-12-29,10,1,13,65,11
135658,2108,2024-03-20,58,1,15,65,10
135659,2108,2024-07-15,864,1,13,63,8
135660,2108,2024-07-26,45,1,19,64,9
135661,2108,2024-10-19,80,1,11,65,6
135662,2108,2024-03-16,78,1,19,63,19
135663,2108,2024-05-14,59,1,12,64,9
135664,2108,2024-02-02,19,1,22,65,7
135665,2108,2024-01-24,40,1,17,66,5
135666,2108,2024-12-29,10,1,14,65,11
135667,2108,2024-02-16,63,1,17,64,7
135668,2108,2024-07-05,99,1,11,64,8
135669,2108,2024-06-23,243,1,24,64,6
135670,2108,2024-12-06,33,1,14,64,6
135671,2108,2024-03-01,91,1,17,63,8
135672,2108,2024-08-12,20,1,17,65,4
135673,2108,2024-06-16,53,1,14,65,7
135674,2108,2024-07-11,1059,1,19,65,10
135675,2108,2024-08-07,87,1,13,64,7
135676,2108,2024-12-19,52,1,9,65,4
135677,2108,2024-02-18,903,1,17,65,10
135678,2108,2024-08-19,817,1,12,66,10
135679,2108,2024-05-16,19,1,12,64,9
135680,2108,2024-01-04,10,1,21,62,8
135681,2108,2024-02-13,484,1,9,65,12
135682,2108,2024-01-31,101,1,16,64,7
135683,2108,2024-09-20,145,1,14,64,10
135684,2108,2024-10-11,40,1,13,63,3
135685,2108,2024-09-19,95,1,13,65,9
135686,2108,2024-02-19,11,1,11,65,10
135687,2108,2024-08-31,39,1,22,64,11
135688,2108,2024-07-12,76,1,23,64,8
135689,2108,2024-11-11,10,1,20,66,6
135690,2108,2024-10-08,200,1,9,66,4
135691,2108,2024-12-03,266,1,17,64,3
135692,2108,2024-08-09,132,1,18,65,8
135693,2108,2024-01-20,41,1,20,65,5
135694,2108,2024-05-25,46,1,18,63,11
135695,2108,2024-12-19,41,1,11,65,10
135696,2108,2024-05-13,21,1,9,65,8
135697,2108,2024-01-11,6413,1,15,66,8
135698,2108,2024-03-12,255,1,17,64,8
135699,2108,2024-05-15,70,1,12,64,4
135700,2108,2024-10-26,10,1,19,65,6
135701,2108,2024-12-10,16,1,10,63,5
135702,2108,2024-11-08,93,1,16,66,5
135703,2108,2024-10-22,52,1,11,64,9
135704,2108,2024-11-04,53,1,20,65,8
135705,2108,2024-08-03,16,1,12,64,13
135706,2108,2024-06-07,168,1,15,63,7
135707,2108,2024-07-14,31,1,9,64,5
135708,2108,2024-01-27,157,1,10,65,5
135709,2108,2024-12-01,112,1,10,64,7
135710,2108,2024-05-17,55,1,10,64,16
135711,2108,2024-09-01,228,1,13,65,7
135712,2108,2024-08-05,86,1,11,64,8
135713,2108,2024-11-06,10,1,24,63,6
135714,2108,2024-12-04,449,1,22,64,12
135715,2108,2024-01-27,293,1,13,65,13
135716,2108,2024-02-16,11,1,18,64,10
135717,2108,2024-08-13,25,1,10,65,3
135718,2108,2024-06-29,29,1,14,64,11
135719,2108,2024-12-01,28,1,17,66,14
135720,2108,2024-02-20,10,1,11,66,5
135721,2108,2024-08-07,15,1,16,64,5
135722,2108,2024-12-24,2719,1,17,64,7
135723,2108,2024-09-28,28,1,16,66,7
135724,2108,2024-01-30,31,1,10,65,11
135725,2108,2024-06-24,10,1,6,66,3
135726,2108,2024-03-31,208,1,10,65,9
135727,2108,2024-03-29,102,1,21,64,9
135728,2108,2024-11-09,36,1,13,65,2
135729,2108,2024-09-17,91,1,16,65,10
135730,2108,2024-05-02,120,1,19,65,12
135731,2108,2024-06-28,12,1,17,65,10
135732,2108,2024-07-02,10,1,13,64,11
135733,2108,2024-06-01,228,1,17,65,2
135734,2108,2024-03-23,352,1,13,65,8
135735,2108,2024-10-20,27,1,14,65,2
135736,2108,2024-01-07,1029,1,17,63,7
135737,2108,2024-08-28,79,1,11,67,3
135738,2108,2024-02-19,51,1,13,65,7
135739,2108,2024-09-16,117,1,23,64,6
135740,2108,2024-06-19,56,1,16,65,9
135741,2108,2024-03-24,758,1,23,63,6
135742,2108,2024-12-28,20,1,14,66,8
135743,2108,2024-03-22,25,1,11,64,10
135744,2108,2024-03-13,43,1,20,64,8
135745,2108,2024-12-08,89,1,20,66,9
135746,2108,2024-12-03,2691,1,13,65,5
135747,2108,2024-01-01,52,1,17,65,7
135748,2108,2024-02-06,10,1,14,67,8
135749,2108,2024-01-18,230,1,10,64,10
135750,2108,2024-08-27,71,1,17,64,4
135751,2108,2024-06-13,149,1,11,63,18
135752,2108,2024-09-18,26,1,16,65,6
135753,2108,2024-10-05,81,1,19,65,9
135754,2108,2024-02-22,38,1,11,65,6
135755,2108,2024-03-09,49,1,17,64,9
135756,2108,2024-09-22,10,1,11,64,8
135757,2108,2024-01-16,105,1,13,64,6
135758,2108,2024-04-22,310,1,14,65,10
135759,2108,2024-11-03,853,1,10,63,8
135760,2108,2024-11-07,247,1,17,66,8
135761,2108,2024-12-29,59,1,18,65,6
135762,2108,2024-12-03,94,1,20,64,8
135763,2108,2024-01-26,71,1,13,65,8
135764,2108,2024-03-11,36,1,15,66,5
135765,2108,2024-03-28,133,1,12,64,5
135766,2108,2024-05-01,41,1,24,62,3
135767,2108,2024-07-23,293,1,11,64,8
135768,2108,2024-08-26,172,1,16,64,6
135769,2108,2024-01-19,99,1,12,64,8
135770,2108,2024-01-18,32,1,10,66,11
135771,2108,2024-05-12,407,1,17,64,6
135772,2108,2024-05-29,98,1,11,66,13
135773,2108,2024-05-15,40,1,15,65,8
135774,2108,2024-03-13,177,1,22,62,7
135775,2108,2024-01-01,409,1,20,64,9
135776,2108,2024-11-05,90,1,13,65,10
135777,2108,2024-02-10,590,1,12,64,9
135778,2108,2024-04-13,40,1,18,65,7
135779,2108,2024-05-27,106,1,15,65,8
135780,2108,2024-03-01,43,1,13,64,9
135781,2108,2024-12-27,665,1,17,62,12
135782,2108,2024-12-30,10,1,18,67,11
135783,2108,2024-07-27,813,1,16,67,11
135784,2108,2024-05-02,68,1,14,65,8
135785,2108,2024-05-14,31,1,13,65,4
135786,2108,2024-06-26,4376,1,19,64,9
135787,2108,2024-12-09,55,1,14,65,8
135788,2108,2024-02-19,58,1,16,63,11
135789,2108,2024-04-23,149,1,14,66,7
135790,2108,2024-11-20,75,1,16,63,7
135791,2108,2024-07-19,37,1,24,64,6
135792,2108,2024-04-12,141,1,18,65,5
135793,2108,2024-06-07,70,1,11,64,3
135794,2108,2024-09-13,1472,1,21,64,7
135795,2108,2024-11-24,10,1,12,65,4
135796,2108,2024-11-27,339,1,16,65,13
135797,2108,2024-09-17,222,1,14,65,13
135798,2108,2024-06-06,292,1,14,65,6
135799,2108,2024-04-02,526,1,13,64,9
135800,2108,2024-03-05,85,1,18,63,7
135801,2108,2024-09-24,969,1,9,65,5
135802,2108,2024-09-18,85,1,14,65,8
135803,2108,2024-03-29,327,1,12,65,6
135804,2108,2024-02-18,393,1,20,62,10
135805,2108,2024-11-10,274,1,16,65,10
135806,2108,2024-09-07,29,1,10,64,5
135807,2108,2024-12-08,1668,1,15,66,11
135808,2108,2024-02-22,10,1,19,65,10
135809,2108,2024-09-02,81,1,19,62,8
135810,2108,2024-04-03,96,1,26,65,10
135811,2108,2024-11-18,82,1,20,63,5
135812,2108,2024-08-03,249,1,7,64,11
135813,2108,2024-08-24,269,1,9,64,5
135814,2108,2024-01-20,21,1,12,64,6
135815,2108,2024-07-24,97,1,23,64,9
135816,2108,2024-07-01,213,1,16,65,6
135817,2108,2024-02-07,83,1,18,66,4
135818,2108,2024-12-02,42,1,20,63,9
135819,2108,2024-03-10,102,1,19,64,6
135820,2108,2024-09-26,27,1,21,65,9
135821,2108,2024-03-04,103,1,14,65,11
135822,2108,2024-04-08,52,1,11,65,2
135823,2108,2024-08-06,29,1,16,62,7
135824,2108,2024-02-29,146,1,10,64,4
135825,2108,2024-12-21,160,1,12,64,8
135826,2108,2024-11-25,89,1,14,64,13
135827,2108,2024-06-25,249,1,13,66,5
135828,2108,2024-09-20,120,1,21,65,9
135829,2108,2024-03-25,61,1,19,64,12
135830,2108,2024-10-19,47,1,14,65,8
135831,2108,2024-04-01,1131,1,21,63,3
135832,2108,2024-01-16,62,1,19,65,5
135833,2108,2024-05-04,113,1,7,64,7
135834,2108,2024-09-21,49,1,10,65,9
135835,2108,2024-03-22,342,1,14,65,6
135836,2108,2024-09-11,322,1,9,64,9
135837,2108,2024-06-17,48,1,19,65,4
135838,2108,2024-11-17,72,1,12,64,13
135839,2108,2024-07-11,385,1,15,65,4
135840,2108,2024-03-25,198,1,18,66,8
135841,2108,2024-12-07,41,1,10,62,6
135842,2108,2024-07-04,21,1,19,66,8
135843,2108,2024-04-25,103,1,15,64,8
135844,2108,2024-03-11,623,1,14,64,15
135845,2108,2024-11-28,42,1,17,65,5
135846,2108,2024-10-10,133,1,15,65,4
135847,2108,2024-10-16,65,1,15,63,11
135848,2108,2024-10-21,50,1,14,65,9
135849,2108,2024-07-03,86,1,17,67,6
135850,2108,2024-12-14,261,1,18,65,9
135851,2108,2024-08-09,12,1,14,65,6
135852,2108,2024-07-21,36,1,14,64,12
135853,2108,2024-03-10,37,1,14,66,7
135854,2108,2024-10-08,666,1,12,65,8
135855,2108,2024-07-12,14,1,12,64,9
135856,2108,2024-01-01,313,1,16,63,10
135857,2108,2024-01-29,121,1,11,65,5
135858,2109,2024-05-26,539,1,14,64,8
135859,2109,2024-09-16,617,1,22,64,9
135860,2109,2024-11-17,10,1,17,64,5
135861,2109,2024-01-09,10,1,15,65,5
135862,2109,2024-03-02,17,1,19,65,4
135863,2109,2024-07-28,14,1,10,64,6
135864,2109,2024-02-04,33,1,17,63,8
135865,2109,2024-05-12,20,1,18,64,12
135866,2109,2024-11-03,32,1,23,64,5
135867,2109,2024-01-17,945,1,10,65,7
135868,2109,2024-07-02,487,1,16,66,9
135869,2109,2024-07-11,519,1,13,64,5
135870,2109,2024-08-20,39,1,16,65,7
135871,2109,2024-12-16,10,1,19,64,13
135872,2109,2024-12-15,245,1,14,64,8
135873,2109,2024-12-10,150,1,16,64,10
135874,2109,2024-12-24,264,1,15,64,8
135875,2109,2024-01-27,75,1,15,66,9
135876,2109,2024-09-27,348,1,10,65,11
135877,2109,2024-05-23,26,1,18,64,6
135878,2109,2024-12-27,366,1,17,66,11
135879,2109,2024-06-07,223,1,13,63,15
135880,2109,2024-11-25,44,1,13,64,7
135881,2109,2024-12-10,52,1,17,65,5
135882,2109,2024-08-12,38,1,12,64,7
135883,2109,2024-07-29,99,1,14,63,11
135884,2109,2024-12-17,17,1,25,64,3
135885,2109,2024-06-17,205,1,10,64,6
135886,2109,2024-03-13,184,1,12,64,13
135887,2109,2024-12-14,370,1,9,65,10
135888,2109,2024-11-01,151,1,19,65,9
135889,2109,2024-08-29,129,1,21,64,5
135890,2109,2024-10-31,28,1,10,67,6
135891,2109,2024-06-09,67,1,19,66,10
135892,2109,2024-01-01,10,1,15,64,5
135893,2109,2024-05-27,47,1,15,66,8
135894,2109,2024-04-11,58,1,10,64,13
135895,2109,2024-02-06,10,1,17,64,11
135896,2109,2024-09-02,23,1,15,63,8
135897,2109,2024-08-26,313,1,19,65,5
135898,2109,2024-07-17,198,1,13,66,7
135899,2109,2024-06-14,10,1,13,65,11
135900,2109,2024-05-11,71,1,14,66,6
135901,2109,2024-01-22,131,1,20,65,6
135902,2109,2024-07-16,42,1,13,64,5
135903,2109,2024-06-04,79,1,17,65,12
135904,2109,2024-03-22,46,1,16,66,10
135905,2109,2024-06-10,10,1,21,64,7
135906,2109,2024-06-16,10,1,14,65,6
135907,2109,2024-08-14,57,1,9,65,6
135908,2109,2024-02-20,60,1,25,67,8
135909,2109,2024-02-12,28,1,15,65,7
135910,2109,2024-02-07,242,1,15,66,2
135911,2109,2024-01-17,766,1,18,64,8
135912,2109,2024-08-10,22,1,10,63,5
135913,2109,2024-08-03,152,1,18,65,10
135914,2109,2024-01-15,11,1,22,63,10
135915,2109,2024-01-11,64,1,22,66,6
135916,2109,2024-12-24,10,1,16,64,5
135917,2109,2024-05-11,166,1,13,67,9
135918,2109,2024-06-18,10,1,12,64,5
135919,2109,2024-11-25,17,1,16,64,2
135920,2109,2024-09-10,73,1,18,64,9
135921,2109,2024-01-11,176,1,21,65,8
135922,2109,2024-08-22,24,1,17,64,12
135923,2109,2024-11-19,25,1,10,66,6
135924,2109,2024-02-26,814,1,12,64,7
135925,2109,2024-09-22,10,1,13,65,9
135926,2109,2024-08-13,13,1,19,66,8
135927,2109,2024-10-08,182,1,15,66,10
135928,2109,2024-04-09,630,1,14,63,8
135929,2109,2024-01-04,370,1,24,63,7
135930,2109,2024-12-02,32,1,15,63,10
135931,2109,2024-01-30,10,1,5,63,12
135932,2109,2024-12-12,30,1,17,64,10
135933,2109,2024-11-13,360,1,13,65,13
135934,2109,2024-05-08,49,1,9,64,6
135935,2109,2024-04-29,42,1,19,66,8
135936,2109,2024-12-16,52,1,6,65,7
135937,2109,2024-03-22,329,1,22,64,8
135938,2109,2024-08-24,86,1,21,64,3
135939,2109,2024-07-16,2464,1,10,65,8
135940,2109,2024-11-01,10,1,10,63,10
135941,2109,2024-01-31,32,1,11,65,4
135942,2109,2024-06-09,440,1,15,65,5
135943,2109,2024-09-16,280,1,16,66,7
135944,2109,2024-04-16,128,1,18,64,8
135945,2109,2024-10-17,10,1,24,65,6
135946,2109,2024-05-11,60,1,13,63,6
135947,2109,2024-01-01,291,1,15,64,7
135948,2109,2024-12-02,331,1,16,65,7
135949,2109,2024-09-04,11,1,11,64,7
135950,2109,2024-08-14,68,1,17,63,2
135951,2109,2024-11-05,168,1,13,63,7
135952,2109,2024-05-06,70,1,11,65,11
135953,2109,2024-04-03,55,1,18,64,8
135954,2109,2024-06-26,19,1,21,66,10
135955,2109,2024-05-14,66,1,15,67,5
135956,2109,2024-08-15,17,1,14,65,8
135957,2109,2024-08-22,42,1,20,65,7
135958,2109,2024-02-06,862,1,16,65,10
135959,2109,2024-12-11,821,1,17,65,3
135960,2109,2024-12-05,230,1,17,65,7
135961,2109,2024-12-24,63,1,12,63,6
135962,2109,2024-07-05,107,1,11,63,8
135963,2109,2024-05-25,1125,1,19,64,9
135964,2109,2024-11-13,33,1,12,65,6
135965,2109,2024-07-12,153,1,12,63,5
135966,2109,2024-08-07,38,1,21,64,8
135967,2109,2024-01-08,10,1,16,63,9
135968,2109,2024-02-22,737,1,17,64,6
135969,2109,2024-01-11,166,1,17,64,9
135970,2109,2024-03-23,10,1,18,64,3
135971,2109,2024-08-20,68,1,17,64,13
135972,2109,2024-03-13,710,1,21,64,8
135973,2109,2024-04-22,23,1,18,64,11
135974,2109,2024-09-16,16,1,11,65,8
135975,2109,2024-08-24,191,1,17,64,5
135976,2109,2024-12-26,285,1,12,65,4
135977,2109,2024-11-30,98,1,16,64,4
135978,2109,2024-11-10,10,1,18,66,9
135979,2109,2024-04-13,11,1,15,65,9
135980,2109,2024-09-01,10,1,15,65,8
135981,2109,2024-08-03,141,1,14,63,11
135982,2109,2024-04-02,46,1,9,66,9
135983,2109,2024-07-08,128,1,14,65,10
135984,2109,2024-12-26,13,1,16,64,3
135985,2109,2024-05-30,757,1,16,64,7
135986,2109,2024-05-28,204,1,18,65,10
135987,2109,2024-05-12,86,1,18,66,1
135988,2109,2024-11-01,223,1,14,66,14
135989,2109,2024-04-15,457,1,18,63,7
135990,2109,2024-09-22,400,1,14,64,7
135991,2109,2024-03-22,15,1,17,65,10
135992,2109,2024-01-28,162,1,19,66,7
135993,2109,2024-09-03,18,1,12,64,8
135994,2109,2024-04-22,28,1,19,64,8
135995,2109,2024-07-04,1492,1,14,65,11
135996,2109,2024-09-18,10,1,19,62,10
135997,2109,2024-08-31,566,1,14,65,8
135998,2109,2024-12-15,37,1,15,66,7
135999,2109,2024-08-10,383,1,15,64,7
136000,2109,2024-11-04,21,1,21,65,8
136001,2109,2024-08-04,75,1,9,66,10
136002,2109,2024-06-13,42,1,18,64,6
136003,2109,2024-05-05,126,1,15,66,9
136004,2109,2024-07-13,10,1,10,64,6
136005,2109,2024-03-02,62,1,14,63,12
136006,2109,2024-08-04,81,1,14,64,11
136007,2109,2024-03-26,70,1,19,65,17
136008,2109,2024-05-24,22,1,15,64,4
136009,2109,2024-01-17,52,1,8,64,10
136010,2109,2024-02-22,67,1,18,65,5
136011,2109,2024-08-15,3040,1,9,64,3
136012,2109,2024-01-06,92,1,17,65,7
136013,2109,2024-09-30,76,1,24,64,5
136014,2109,2024-07-25,132,1,12,63,9
136015,2109,2024-02-07,105,1,12,65,7
136016,2109,2024-07-04,430,1,10,65,5
136017,2109,2024-12-20,62,1,11,63,7
136018,2109,2024-06-05,112,1,16,64,8
136019,2109,2024-07-28,161,1,9,65,9
136020,2109,2024-01-04,41,1,20,67,9
136021,2109,2024-02-07,57,1,12,65,6
136022,2109,2024-06-05,69,1,17,65,6
136023,2109,2024-07-31,113,1,10,65,5
136024,2109,2024-03-18,12,1,9,65,11
136025,2109,2024-06-25,42,1,9,64,12
136026,2109,2024-03-01,63,1,12,65,11
136027,2109,2024-05-29,387,1,14,65,7
136028,2109,2024-11-30,1736,1,17,64,4
136029,2109,2024-02-01,148,1,18,66,12
136030,2109,2024-03-17,18,1,20,63,13
136031,2109,2024-02-10,311,1,13,64,8
136032,2109,2024-04-11,215,1,13,64,6
136033,2109,2024-09-07,479,1,22,66,5
136034,2109,2024-01-13,96,1,12,65,13
136035,2109,2024-08-26,37,1,8,66,9
136036,2109,2024-04-22,10,1,12,65,13
136037,2109,2024-01-06,1698,1,11,64,9
136038,2109,2024-08-09,237,1,13,63,6
136039,2109,2024-07-13,182,1,14,64,9
136040,2109,2024-06-03,976,1,5,62,7
136041,2109,2024-09-02,148,1,14,64,6
136042,2109,2024-12-21,139,1,11,65,8
136043,2109,2024-06-11,88,1,11,65,13
136044,2109,2024-02-29,46,1,8,64,8
136045,2109,2024-11-03,90,1,17,64,10
136046,2109,2024-09-21,40,1,15,62,10
136047,2109,2024-07-27,220,1,11,64,7
136048,2109,2024-09-07,45,1,13,65,9
136049,2109,2024-10-17,52,1,11,64,8
136050,2109,2024-05-27,90,1,10,65,2
136051,2109,2024-04-09,10,1,18,65,8
136052,2109,2024-01-02,77,1,15,65,5
136053,2109,2024-10-10,31,1,17,66,7
136054,2109,2024-08-02,37,1,18,64,3
136055,2109,2024-08-25,872,1,11,67,8
136056,2109,2024-07-01,143,1,14,65,11
136057,2109,2024-11-12,9851,1,17,65,11
136058,2109,2024-03-21,270,1,16,63,9
136059,2109,2024-01-06,785,1,20,63,7
136060,2109,2024-06-24,40,1,16,65,8
136061,2109,2024-03-25,117,1,15,66,10
136062,2109,2024-06-29,10,1,12,65,8
136063,2109,2024-10-24,181,1,9,64,3
136064,2109,2024-05-03,41,1,17,63,4
136065,2109,2024-07-31,39,1,12,64,8
136066,2109,2024-08-09,106,1,16,65,6
136067,2109,2024-03-07,10,1,12,64,6
136068,2109,2024-06-02,257,1,16,62,5
136069,2109,2024-12-06,233,1,9,65,8
136070,2109,2024-03-03,64,1,14,63,5
136071,2109,2024-08-20,40,1,13,63,9
136072,2109,2024-03-24,20,1,14,63,6
136073,2109,2024-12-30,661,1,16,64,5
136074,2109,2024-09-05,37,1,14,65,5
136075,2109,2024-01-04,44,1,19,65,5
136076,2109,2024-05-20,587,1,13,66,8
136077,2109,2024-08-26,588,1,16,64,7
136078,2109,2024-10-17,137,1,20,66,9
136079,2109,2024-05-15,469,1,21,64,7
136080,2109,2024-06-11,524,1,14,63,9
136081,2109,2024-06-29,955,1,20,65,7
136082,2109,2024-07-03,11,1,12,67,6
136083,2109,2024-06-23,235,1,22,65,9
136084,2109,2024-05-31,209,1,16,64,13
136085,2109,2024-07-31,10,1,16,64,4
136086,2109,2024-12-30,236,1,10,65,12
136087,2109,2024-07-08,44,1,19,64,6
136088,2109,2024-01-15,72,1,19,64,6
136089,2109,2024-03-31,10,1,15,65,6
136090,2109,2024-03-17,165,1,11,65,11
136091,2109,2024-09-29,15,1,17,64,7
136092,2109,2024-03-04,49,1,14,62,7
136093,2109,2024-07-18,148,1,15,65,8
136094,2109,2024-01-23,50,1,9,66,10
136095,2109,2024-07-22,262,1,11,65,10
136096,2109,2024-08-20,574,1,18,64,11
136097,2109,2024-01-03,169,1,23,64,8
136098,2109,2024-08-03,10,1,23,66,6
136099,2109,2024-09-26,392,1,11,65,6
136100,2109,2024-09-15,48,1,8,64,7
136101,2109,2024-07-08,14,1,22,66,10
136102,2109,2024-01-23,1935,1,17,64,8
136103,2109,2024-11-17,15,1,17,64,8
136104,2109,2024-02-20,284,1,12,65,4
136105,2109,2024-01-12,71,1,10,64,10
136106,2109,2024-05-19,260,1,10,65,13
136107,2109,2024-04-17,192,1,13,64,7
136108,2109,2024-03-28,28,1,15,64,15
136109,2109,2024-03-19,899,1,13,64,8
136110,2109,2024-08-15,55,1,18,66,8
136111,2109,2024-08-27,10,1,16,66,8
136112,2109,2024-01-27,56,1,19,65,6
136113,2109,2024-07-31,343,1,19,67,8
136114,2109,2024-08-22,111,1,12,64,7
136115,2109,2024-11-16,43,1,12,64,8
136116,2109,2024-03-21,367,1,11,65,11
136117,2109,2024-07-06,50,1,17,64,5
136118,2109,2024-05-05,2319,1,17,65,10
136119,2109,2024-08-31,103,1,18,64,5
136120,2109,2024-03-18,722,1,18,64,7
136121,2109,2024-03-08,110,1,16,64,6
136122,2109,2024-09-22,128,1,12,65,9
136123,2109,2024-01-28,15,1,8,62,7
136124,2109,2024-06-21,185,1,17,64,8
136125,2109,2024-02-29,10,1,15,64,6
136126,2109,2024-05-24,78,1,12,67,1
136127,2109,2024-05-23,134,1,23,66,3
136128,2109,2024-12-19,41,1,10,65,8
136129,2109,2024-10-04,72,1,6,63,8
136130,2109,2024-01-09,410,1,15,65,12
136131,2109,2024-10-21,246,1,11,66,9
136132,2109,2024-10-15,39,1,25,64,8
136133,2109,2024-04-19,102,1,12,63,10
136134,2109,2024-11-21,222,1,17,66,7
136135,2109,2024-11-06,1125,1,12,65,7
136136,2109,2024-06-06,13,1,22,62,9
136137,2109,2024-03-27,1116,1,16,66,9
136138,2109,2024-01-19,49,1,14,64,5
136139,2109,2024-04-30,20,1,16,65,14
136140,2109,2024-05-18,953,1,13,65,5
136141,2109,2024-03-22,443,1,21,65,11
136142,2109,2024-04-11,811,1,18,64,10
136143,2109,2024-05-16,24,1,14,65,11
136144,2109,2024-11-12,12,1,10,63,8
136145,2109,2024-04-18,28,1,16,63,8
136146,2109,2024-12-01,10,1,16,65,12
136147,2109,2024-02-28,33,1,15,63,5
136148,2109,2024-01-20,71,1,13,63,10
136149,2109,2024-11-21,218,1,14,63,8
136150,2109,2024-11-09,118,1,13,64,12
136151,2109,2024-11-14,83,1,23,64,7
136152,2109,2024-11-12,28,1,21,63,9
136153,2109,2024-08-04,51,1,13,65,5
